Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,24,2773,PHO,Phoenix Suns,Amar'e Stoudemire,"November 16, 1982",20.0,NBA,PF,82.0,71.0,2570.0,5.5,11.6,0.47,0.0,0.1,0.2,5.5,11.5,0.48,4.5,6.8,0.66,3.5,6.6,10.1,1.1,0.9,1.2,2.6,3.8,15.5
2004,24,2773,PHO,Phoenix Suns,Amar'e Stoudemire,"November 16, 1982",21.0,NBA,PF,55.0,53.0,2025.0,7.3,15.4,0.48,0.0,0.1,0.2,7.3,15.3,0.48,5.5,7.7,0.71,2.8,6.0,8.8,1.4,1.1,1.6,3.1,3.3,20.1
2005,24,2773,PHO,Phoenix Suns,Amar'e Stoudemire,"November 16, 1982",22.0,NBA,C,80.0,80.0,2889.0,9.3,16.6,0.56,0.0,0.2,0.19,9.3,16.4,0.56,7.3,9.9,0.73,2.7,6.2,8.9,1.6,1.0,1.6,2.4,3.5,25.9
2006,24,2773,PHO,Phoenix Suns,Amar'e Stoudemire,"November 16, 1982",23.0,NBA,C,3.0,3.0,50.0,6.5,19.4,0.33,0.0,0.7,0.0,6.5,18.7,0.35,5.8,6.5,0.89,4.3,7.2,11.5,1.4,0.7,2.2,0.7,2.9,18.7
2007,24,2773,PHO,Phoenix Suns,Amar'e Stoudemire,"November 16, 1982",24.0,NBA,C,82.0,78.0,2689.0,8.1,14.1,0.57,0.0,0.0,0.0,8.1,14.1,0.58,6.1,7.8,0.78,3.0,7.6,10.5,1.1,1.0,1.5,3.1,3.9,22.4
2008,24,2773,PHO,Phoenix Suns,Amar'e Stoudemire,"November 16, 1982",25.0,NBA,C,79.0,79.0,2677.0,9.6,16.3,0.59,0.1,0.4,0.16,9.5,15.9,0.6,7.5,9.3,0.8,2.4,7.3,9.7,1.6,0.9,2.2,2.3,4.0,26.7
2009,24,2773,PHO,Phoenix Suns,Amar'e Stoudemire,"November 16, 1982",26.0,NBA,PF,53.0,53.0,1948.0,7.5,13.8,0.54,0.1,0.1,0.43,7.4,13.7,0.54,6.0,7.2,0.84,2.1,5.8,7.9,1.9,0.9,1.1,2.8,3.0,21.0
2010,24,2773,PHO,Phoenix Suns,Amar'e Stoudemire,"November 16, 1982",27.0,NBA,PF,82.0,82.0,2838.0,8.9,16.0,0.56,0.0,0.1,0.17,8.9,16.0,0.56,6.2,8.0,0.77,2.9,6.4,9.3,1.0,0.7,1.1,2.7,3.6,24.1
2011,20,2773,NYK,New York Knicks,Amar'e Stoudemire,"November 16, 1982",28.0,NBA,C,78.0,78.0,2870.0,9.3,18.6,0.5,0.1,0.3,0.44,9.2,18.3,0.5,5.9,7.5,0.79,2.5,5.5,8.0,2.5,0.9,1.9,3.1,3.4,24.7
2012,20,2773,NYK,New York Knicks,Amar'e Stoudemire,"November 16, 1982",29.0,NBA,PF,47.0,47.0,1543.0,7.4,15.3,0.48,0.1,0.5,0.24,7.3,14.8,0.49,4.3,5.7,0.76,2.5,6.1,8.6,1.2,0.9,1.0,2.6,3.2,19.2
2013,20,2773,NYK,New York Knicks,Amar'e Stoudemire,"November 16, 1982",30.0,NBA,PF,29.0,0.0,682.0,8.1,14.1,0.58,0.0,0.0,,8.1,14.1,0.58,5.5,6.9,0.81,3.2,4.5,7.7,0.7,0.5,1.1,2.6,4.7,21.8
2014,20,2773,NYK,New York Knicks,Amar'e Stoudemire,"November 16, 1982",31.0,NBA,C,65.0,21.0,1466.0,7.6,13.7,0.56,0.0,0.0,,7.6,13.7,0.56,3.7,5.0,0.74,2.8,5.1,7.9,0.8,0.6,0.9,2.2,3.9,19.0
2015,31,2773,TOT,Total After Trade,Amar'e Stoudemire,"November 16, 1982",32.0,NBA,PF,59.0,15.0,1245.0,7.9,14.2,0.56,0.0,0.1,0.0,7.9,14.1,0.56,3.9,5.4,0.72,3.2,6.3,9.5,1.3,0.8,1.1,2.3,4.7,19.7
2015,20,2773,NYK,New York Knicks,Amar'e Stoudemire,"November 16, 1982",32.0,NBA,PF,36.0,14.0,865.0,7.0,12.9,0.54,0.0,0.1,0.0,7.0,12.8,0.55,3.9,5.3,0.74,3.5,6.7,10.2,1.5,0.8,1.4,2.6,4.6,18.0
2015,7,2773,DAL,Dallas Mavericks,Amar'e Stoudemire,"November 16, 1982",32.0,NBA,PF,23.0,1.0,380.0,9.9,17.0,0.58,0.0,0.1,0.0,9.9,16.9,0.58,3.8,5.6,0.68,2.6,5.4,8.0,0.8,0.9,0.4,1.4,4.7,23.5
2016,16,2773,MIA,Miami Heat,Amar'e Stoudemire,"November 16, 1982",33.0,NBA,C,52.0,36.0,762.0,5.9,10.4,0.57,0.0,0.0,,5.9,10.4,0.57,2.4,3.2,0.75,3.1,7.4,10.5,1.3,0.9,1.9,2.2,4.3,14.2
