Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,23,551,PHI,Philadelphia 76Ers,23.0,NBA,PG,5.0,49.0,15.2,0.41,0.08,0.5,2.3,0.0,1.2,51.8,5.6,0.0,17.0,16.9,0.0,0.0,0.0,0.04,-1.1,3.8,2.7,0.1
2003,27,551,SAS,San Antonio Spurs,24.0,NBA,PG,24.0,326.0,14.4,0.5,0.0,0.42,2.4,12.4,7.6,24.6,2.6,1.2,16.2,20.8,0.2,0.6,0.8,0.12,-1.6,2.6,0.9,0.2
2009,1,551,ATL,Atlanta Hawks,30.0,NBA,PG,1.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.02,-6.1,2.0,-4.1,0.0
