SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2011,27,SAS,Tony Parker,28,6,221,17.6,0.53,0.09,0.44,0.5,8.1,4.2,28.3,1.9,0.6,15.3,27.8,,0.1,0.2,0.3,0.07,,2.0,-0.8,1.1,0.2
2011,27,SAS,Tim Duncan,34,6,212,15.5,0.5,0.0,0.23,8.6,26.4,17.3,14.1,0.7,5.1,19.1,20.8,,-0.1,0.3,0.2,0.05,,-0.4,1.5,1.1,0.2
2011,27,SAS,George Hill,24,6,189,15.6,0.55,0.3,0.6,3.0,15.8,9.2,12.7,2.5,0.8,11.2,17.7,,0.3,0.2,0.5,0.14,,0.4,2.0,2.4,0.2
2011,27,SAS,Richard Jefferson,30,6,176,7.7,0.54,0.55,0.36,1.3,15.6,8.3,4.6,0.9,1.2,14.3,11.2,,0.0,0.2,0.2,0.05,,-1.7,0.2,-1.4,0.0
2011,27,SAS,Manu GinAbili,33,5,174,22.3,0.58,0.4,0.59,1.3,12.3,6.7,23.6,4.0,1.2,16.2,28.3,,0.3,0.3,0.6,0.16,,4.2,2.9,7.1,0.4
2011,27,SAS,Antonio McDyess,36,6,145,7.9,0.44,0.0,0.19,7.8,16.4,12.0,9.4,0.7,2.5,15.2,14.9,,-0.1,0.1,0.1,0.02,,-3.6,0.4,-3.2,0.0
2011,27,SAS,Matt Bonner,30,6,123,11.8,0.65,0.72,0.4,6.5,11.6,9.0,2.7,0.4,0.6,3.3,11.6,,0.3,0.1,0.4,0.16,,1.0,-0.3,0.6,0.1
2011,27,SAS,Gary Neal,26,6,111,11.3,0.47,0.41,0.15,2.0,17.2,9.4,8.4,0.5,0.6,3.9,21.6,,0.0,0.1,0.1,0.05,,-0.2,-1.3,-1.5,0.0
2011,27,SAS,DeJuan Blair,21,4,50,9.6,0.37,0.0,0.24,20.4,9.5,15.1,7.3,0.0,1.4,7.9,23.7,,0.0,0.0,0.0,-0.02,,-2.4,-4.5,-6.9,-0.1
2011,27,SAS,Tiago Splitter,26,3,50,21.1,0.58,0.0,0.19,15.9,16.7,16.3,4.1,3.2,1.4,10.4,18.1,,0.1,0.1,0.2,0.16,,3.2,0.3,3.5,0.1
2011,27,SAS,Danny Green,23,4,7,26.0,0.42,0.67,0.0,0.0,17.0,8.3,70.8,7.6,10.3,14.3,46.9,,0.0,0.0,0.0,0.03,,6.4,9.7,16.1,0.0
2011,27,SAS,Steve Novak,27,1,6,2.5,,,,0.0,19.9,9.7,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.03,,-3.1,-2.2,-5.3,0.0
