SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
2011,7,DAL,Dirk Nowitzki,32,21,826,25.2,0.61,0.13,0.47,1.8,23.2,12.7,13.3,0.8,1.3,12.0,32.0,,2.7,0.9,3.6,0.21,,4.7,0.8,5.5,1.6
2011,7,DAL,Jason Kidd,37,21,744,15.7,0.56,0.71,0.19,1.9,13.6,7.8,32.7,3.0,1.1,24.3,15.1,,0.9,0.9,1.9,0.12,,2.1,2.7,4.8,1.3
2011,7,DAL,Shawn Marion,32,21,690,15.1,0.51,0.02,0.21,8.4,15.2,11.8,11.6,1.7,2.3,12.8,19.9,,0.6,0.8,1.4,0.1,,-0.3,1.2,0.9,0.5
2011,7,DAL,Jason Terry,33,21,684,20.3,0.6,0.35,0.31,1.1,6.0,3.6,18.6,2.1,0.4,9.5,24.0,,2.1,0.5,2.6,0.18,,3.4,1.2,4.6,1.1
2011,7,DAL,Tyson Chandler,28,21,680,15.2,0.63,0.0,0.8,14.6,20.2,17.4,1.9,1.1,2.3,9.6,10.5,,1.9,0.8,2.7,0.19,,0.6,0.0,0.6,0.5
2011,7,DAL,J.J. Barea,26,21,390,16.8,0.5,0.29,0.2,2.6,9.6,6.1,34.3,0.9,0.0,11.0,26.3,,0.6,0.2,0.8,0.1,,1.4,-1.1,0.3,0.2
2011,7,DAL,Peja StojakoviA,33,19,350,12.0,0.54,0.64,0.08,1.1,10.0,5.6,3.5,1.9,0.5,6.8,18.5,,0.3,0.3,0.5,0.07,,0.7,0.0,0.7,0.2
2011,7,DAL,DeShawn Stevenson,29,21,332,7.2,0.53,0.82,0.14,0.4,6.5,3.5,5.8,1.8,0.5,10.2,14.4,,0.1,0.2,0.4,0.05,,-1.6,0.9,-0.7,0.1
2011,7,DAL,Brendan Haywood,31,18,275,10.7,0.56,0.0,1.39,15.5,17.1,16.3,2.2,0.4,5.4,20.7,11.2,,0.3,0.3,0.6,0.11,,-3.0,1.3,-1.6,0.0
2011,7,DAL,Brian Cardinal,33,9,37,7.3,1.02,1.0,0.5,0.0,9.8,5.0,8.5,1.5,0.0,38.1,10.4,,0.0,0.0,0.1,0.08,,-3.0,2.5,-0.5,0.0
2011,7,DAL,Ian Mahinmi,24,6,33,7.5,0.61,0.0,1.8,11.4,11.0,11.2,0.0,1.7,0.0,0.0,13.2,,0.1,0.0,0.1,0.21,,-8.8,0.4,-8.4,-0.1
2011,7,DAL,Corey Brewer,24,6,23,12.9,0.5,0.33,0.0,0.0,10.5,5.3,8.0,9.6,0.0,18.2,23.3,,0.0,0.1,0.0,0.05,,-7.6,5.6,-2.0,0.0
