PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Dwight Howard,25,6,258,26.1,0.677,0.012,1.0859999999999999,12.3,30.8,21.4,2.6,0.9,3.4,21.6,28.2,,0.7,0.6,1.3,0.23800000000000002,,3.3,1.7,5.0,0.5
Jameer Nelson,28,6,216,15.4,0.44799999999999995,0.317,0.171,3.8,10.0,6.9,27.6,3.1,0.0,8.3,21.2,,0.2,0.4,0.6,0.126,,1.1,2.1,3.2,0.3
Hedo Türkoğlu,31,6,209,6.9,0.371,0.441,0.20600000000000002,0.6,10.4,5.4,19.1,2.1,0.4,8.6,18.5,,-0.2,0.3,0.1,0.022000000000000002,,-2.4,0.9,-1.5,0.0
Jason Richardson,30,5,153,9.7,0.45899999999999996,0.49,0.157,3.8,11.8,7.8,7.3,1.1,1.1,5.2,17.9,,0.1,0.2,0.3,0.1,,-1.0,0.7,-0.3,0.1
Ryan Anderson,22,6,147,8.3,0.429,0.667,0.2,8.0,13.9,10.9,3.5,1.9,0.5,3.0,10.9,,0.1,0.2,0.4,0.11900000000000001,,-1.0,0.0,-1.0,0.0
Brandon Bass,25,6,139,13.2,0.503,0.0,0.342,10.1,11.3,10.7,2.7,1.2,2.9,13.8,17.4,,0.1,0.2,0.3,0.106,,-0.5,0.2,-0.2,0.1
J.J. Redick,26,6,120,5.8,0.423,0.35700000000000004,0.28600000000000003,0.0,11.0,5.4,9.6,0.5,0.7,12.9,21.5,,-0.2,0.1,0.0,-0.018000000000000002,,-4.4,-1.0,-5.4,-0.1
Quentin Richardson,30,6,98,10.7,0.7240000000000001,0.667,0.133,3.6,14.8,9.1,3.6,0.6,0.8,11.2,8.7,,0.2,0.1,0.3,0.165,,0.6,2.6,3.2,0.1
Gilbert Arenas,29,5,81,15.9,0.48200000000000004,0.28600000000000003,0.14300000000000002,5.8,14.9,10.3,35.0,0.7,1.0,11.8,29.7,,0.1,0.1,0.2,0.10800000000000001,,0.1,1.2,1.3,0.1
Malik Allen,32,1,7,-5.7,0.266,0.0,2.0,0.0,17.2,8.5,0.0,0.0,0.0,0.0,12.8,,0.0,0.0,0.0,-0.047,,-12.7,0.0,-12.7,0.0
Earl Clark,23,1,6,44.4,0.33299999999999996,0.0,0.0,39.0,40.2,39.6,34.8,9.2,13.4,0.0,23.8,,0.0,0.0,0.0,0.38799999999999996,,11.7,11.8,23.5,0.0
Chris Duhon,28,1,4,53.8,0.868,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,,0.1,0.0,0.1,0.755,,25.6,5.0,30.6,0.0
