Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1981,12,832,IND,Indiana Pacers,James Edwards,"November 22, 1955",25.0,NBA,C,2.0,,56.0,5.8,19.9,0.29,0.0,0.0,,5.8,19.9,0.29,0.0,0.0,,3.3,8.3,11.6,4.1,0.8,0.8,3.3,6.6,11.6,,69.0,106.0
1983,24,832,PHO,Phoenix Suns,James Edwards,"November 22, 1955",27.0,NBA,C,3.0,,54.0,9.6,22.7,0.42,0.0,0.0,,9.6,22.7,0.42,5.2,5.2,1.0,5.2,10.5,15.7,3.5,0.9,0.9,4.4,6.1,24.5,,99.0,107.0
1984,24,832,PHO,Phoenix Suns,James Edwards,"November 22, 1955",28.0,NBA,C,17.0,,463.0,9.9,20.0,0.49,0.0,0.0,,9.9,20.0,0.49,5.1,7.2,0.71,2.3,7.3,9.6,2.9,0.4,1.2,3.3,6.6,24.8,,105.0,111.0
1988,9,832,DET,Detroit Pistons,James Edwards,"November 22, 1955",32.0,NBA,C,22.0,2.0,308.0,9.6,18.8,0.51,0.0,0.2,0.0,9.6,18.7,0.51,4.6,7.0,0.66,3.9,7.7,11.6,1.9,0.3,1.7,1.7,9.4,23.8,,115.0,104.0
1989,9,832,DET,Detroit Pistons,James Edwards,"November 22, 1955",33.0,NBA,C,17.0,0.0,317.0,6.8,14.5,0.47,0.0,0.2,0.0,6.8,14.3,0.48,6.8,8.7,0.78,1.9,4.3,6.1,2.0,0.2,1.4,2.6,9.0,20.4,,111.0,107.0
1990,9,832,DET,Detroit Pistons,James Edwards,"November 22, 1955",34.0,NBA,C,20.0,20.0,536.0,11.1,22.4,0.49,0.0,0.1,0.0,11.1,22.3,0.5,5.6,9.3,0.6,2.3,4.6,6.9,1.3,0.5,1.1,3.0,7.2,27.8,,104.0,106.0
1991,9,832,DET,Detroit Pistons,James Edwards,"November 22, 1955",35.0,NBA,C,15.0,11.0,345.0,9.4,23.1,0.41,0.0,0.0,,9.4,23.1,0.41,5.9,8.5,0.69,2.3,3.4,5.7,1.4,0.3,0.5,3.7,6.6,24.7,,94.0,117.0
1992,13,832,LAC,Los Angeles Clippers,James Edwards,"November 22, 1955",36.0,NBA,C,5.0,0.0,87.0,6.1,14.6,0.42,0.0,0.0,,6.1,14.6,0.42,7.3,11.6,0.63,3.0,4.9,7.9,1.8,0.6,0.6,2.4,6.7,19.5,,103.0,115.0
1993,14,832,LAL,Los Angeles Lakers,James Edwards,"November 22, 1955",37.0,NBA,C,3.0,0.0,14.0,11.1,14.9,0.75,0.0,0.0,,11.1,14.9,0.75,0.0,0.0,,0.0,7.4,7.4,0.0,0.0,0.0,3.7,7.4,22.3,,107.0,111.0
1995,25,832,POR,Portland Trail Blazers,James Edwards,"November 22, 1955",39.0,NBA,C,1.0,0.0,4.0,0.0,13.1,0.0,0.0,0.0,,0.0,13.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,135.0
1996,5,832,CHI,Chicago Bulls,James Edwards,"November 22, 1955",40.0,NBA,C,6.0,0.0,28.0,7.9,17.8,0.44,0.0,0.0,,7.9,17.8,0.44,5.9,7.9,0.75,0.0,7.9,7.9,0.0,0.0,0.0,2.0,19.7,21.7,,105.0,103.0
