Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
2015,21,OKC,Oklahoma City Thunder,45,37,0.55,2nd of 5,2.47,95.7,1.8,107.8,2.2,105.5,-0.1,,S. Brooks (45-37),R. Westbrook (10.6)
