PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ron Harper,25,82,82,2851,7.4,14.5,0.511,0.4,1.5,0.25,7.0,13.0,0.54,4.1,5.4,0.7509999999999999,1.5,3.6,5.2,5.5,2.3,0.9,2.9,2.8,19.3
Brad Daugherty,23,78,78,2821,6.9,12.9,0.5379999999999999,0.0,0.0,0.33299999999999996,6.9,12.9,0.5379999999999999,4.9,6.7,0.737,2.1,7.0,9.2,3.6,0.8,0.5,2.9,2.2,18.8
Mark Price,24,75,74,2728,7.0,13.3,0.526,1.2,2.8,0.441,5.8,10.5,0.5479999999999999,3.5,3.9,0.9009999999999999,0.6,2.3,3.0,8.3,1.5,0.1,2.8,1.3,18.7
Larry Nance,29,73,72,2526,7.1,13.1,0.539,0.0,0.1,0.0,7.1,13.1,0.541,3.8,4.8,0.799,2.2,6.1,8.3,2.3,0.8,2.9,1.7,2.7,17.9
Hot Rod Williams,26,82,10,2125,6.0,11.9,0.509,0.0,0.1,0.25,6.0,11.8,0.51,4.0,5.3,0.748,2.9,5.2,8.1,1.8,1.3,2.3,1.7,3.2,16.1
Mike Sanders,28,82,82,2102,5.7,12.6,0.45299999999999996,0.1,0.2,0.3,5.6,12.4,0.455,1.7,2.3,0.7190000000000001,1.7,3.6,5.3,2.3,1.5,0.5,1.8,3.9,13.1
Craig Ehlo,27,82,4,1867,4.8,10.1,0.475,0.8,1.9,0.39,4.0,8.2,0.495,1.4,2.3,0.607,1.9,3.8,5.7,5.1,2.1,0.4,2.2,3.1,11.7
Darnell Valentine,29,77,4,1086,4.5,10.6,0.426,0.1,0.5,0.214,4.4,10.1,0.436,3.0,3.7,0.813,0.7,2.7,3.4,5.8,1.9,0.2,2.8,2.9,12.1
Tree Rollins,33,60,2,583,3.8,8.5,0.449,0.0,0.1,0.0,3.8,8.5,0.45299999999999996,0.7,1.2,0.632,2.3,6.2,8.6,1.2,0.7,2.3,1.4,5.5,8.4
Chris Dudley,23,61,2,544,4.8,11.1,0.435,0.0,0.1,0.0,4.8,11.1,0.43700000000000006,2.6,7.1,0.364,4.8,5.6,10.4,1.4,0.6,1.5,2.9,5.4,12.2
Randolph Keys,22,42,0,331,8.0,18.7,0.43,0.1,1.1,0.1,7.9,17.6,0.451,2.2,3.2,0.69,2.5,3.6,6.1,2.1,1.3,0.7,2.3,5.5,18.4
Phil Hubbard,32,31,0,191,5.3,11.9,0.444,0.0,0.0,,5.3,11.9,0.444,3.2,4.7,0.68,2.6,4.9,7.5,2.1,1.1,0.0,1.7,3.8,13.8
