PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Kenny Smith,23,81,81,3145,6.3,13.5,0.462,0.5,1.5,0.359,5.7,12.1,0.475,3.0,4.1,0.737,0.6,2.0,2.6,7.1,1.2,0.1,2.9,2.0,16.1
Rodney McCray,27,68,65,2435,5.0,10.8,0.466,0.1,0.3,0.22699999999999998,5.0,10.5,0.474,2.5,3.5,0.722,2.1,5.5,7.6,4.3,0.8,0.5,2.5,1.8,12.6
Harold Pressley,25,80,36,2257,6.1,13.9,0.439,1.9,4.7,0.40299999999999997,4.2,9.2,0.457,1.5,2.0,0.78,3.4,4.3,7.7,2.8,1.5,1.2,2.0,3.4,15.6
Jim Petersen,26,66,40,1633,6.1,13.4,0.45899999999999996,0.0,0.2,0.0,6.1,13.2,0.465,2.5,3.4,0.747,2.7,6.4,9.1,1.8,1.0,1.5,3.2,5.2,14.8
Vinny Del Negro,22,80,2,1556,5.5,11.6,0.475,0.1,0.5,0.3,5.4,11.2,0.48200000000000004,2.0,2.3,0.85,1.1,2.8,4.0,4.8,1.5,0.3,1.8,3.7,13.2
Ricky Berry,24,64,21,1406,6.5,14.5,0.45,1.7,4.1,0.406,4.9,10.4,0.467,3.4,4.3,0.789,1.5,3.6,5.0,2.0,0.9,0.6,2.1,5.0,18.1
Ed Pinckney,25,51,24,1334,6.0,12.0,0.502,0.0,0.2,0.0,6.0,11.9,0.509,4.8,6.0,0.8009999999999999,2.9,5.3,8.1,2.0,1.5,1.2,2.2,3.4,16.9
LaSalle Thompson,27,43,42,1276,7.0,15.1,0.461,0.0,0.0,0.0,7.0,15.1,0.462,4.3,5.3,0.809,3.4,7.7,11.1,1.2,1.3,1.6,3.3,4.3,18.2
Wayman Tisdale,24,31,30,1108,8.0,15.3,0.523,0.0,0.0,,8.0,15.3,0.523,3.9,5.2,0.7440000000000001,2.9,6.9,9.7,1.7,0.6,0.6,2.1,3.5,19.9
Danny Ainge,29,28,26,1028,7.3,16.2,0.452,2.0,5.3,0.387,5.3,10.9,0.484,3.2,3.9,0.813,1.2,2.3,3.5,6.5,1.4,0.2,2.2,2.7,19.9
Joe Kleine,27,47,11,913,4.6,11.9,0.38299999999999995,0.0,0.0,0.0,4.6,11.9,0.384,3.2,3.5,0.92,3.0,6.5,9.5,1.4,0.7,0.7,2.6,5.0,12.3
Derek Smith,27,29,20,600,6.7,16.6,0.402,0.2,0.9,0.2,6.5,15.7,0.414,3.8,5.7,0.674,1.8,3.1,4.9,3.6,1.1,0.5,2.6,3.8,17.3
Brad Lohaus,24,29,10,476,7.0,16.3,0.431,0.1,0.5,0.14300000000000002,7.0,15.8,0.44,3.5,4.3,0.807,2.8,5.8,8.6,1.3,0.7,2.3,2.1,4.5,17.6
Randy Wittman,29,31,2,416,4.3,10.1,0.42700000000000005,0.2,0.3,0.5,4.2,9.8,0.425,1.4,1.9,0.727,0.5,1.7,2.3,2.8,0.9,0.0,1.0,1.0,10.2
Ben Gillery,23,24,0,84,2.6,8.1,0.316,0.0,0.0,,2.6,8.1,0.316,5.6,9.9,0.565,3.0,6.9,9.9,0.9,0.9,1.7,2.1,12.4,10.7
Michael Jackson,24,14,0,70,4.6,12.3,0.375,1.0,3.1,0.33299999999999996,3.6,9.3,0.389,0.5,1.0,0.5,0.5,1.5,2.1,5.7,1.5,0.0,2.1,6.2,10.8
Randy Allen,24,7,0,43,6.7,15.9,0.42100000000000004,0.0,0.8,0.0,6.7,15.1,0.444,0.8,1.7,0.5,2.5,3.3,5.9,0.0,0.8,0.8,1.7,5.9,14.2
