Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,23.0,TOT,NBA,C,50.0,,553.0,3.8,7.4,0.509,0.0,0.0,,3.8,7.4,0.509,0.7,2.3,0.286,3.6,7.2,10.9,1.6,0.5,1.1,2.3,6.3,8.2
1980,23.0,SDC,NBA,C,18.0,,225.0,4.3,7.2,0.6,0.0,0.0,,4.3,7.2,0.6,0.8,2.9,0.278,4.6,6.6,11.2,1.0,0.2,1.0,1.3,5.1,9.4
1980,23.0,UTA,NBA,C,32.0,,328.0,3.4,7.6,0.449,0.0,0.0,,3.4,7.6,0.449,0.5,1.9,0.294,3.0,7.7,10.6,2.0,0.8,1.2,3.1,7.1,7.4
1981,24.0,TOT,NBA,C,48.0,,688.0,4.3,9.4,0.461,0.0,0.1,0.0,4.3,9.4,0.464,1.5,2.9,0.5,3.0,8.2,11.2,1.4,1.0,0.5,2.9,6.4,10.2
1981,24.0,DAL,NBA,C,7.0,,118.0,4.9,11.6,0.421,0.0,0.0,,4.9,11.6,0.421,1.5,3.4,0.455,2.4,6.1,8.5,0.6,1.2,0.3,3.4,4.9,11.3
1981,24.0,CLE,NBA,C,3.0,,8.0,4.5,13.5,0.333,0.0,0.0,,4.5,13.5,0.333,0.0,0.0,,9.0,4.5,13.5,0.0,4.5,0.0,0.0,27.0,9.0
1981,24.0,SDC,NBA,C,38.0,,562.0,4.2,8.9,0.475,0.0,0.1,0.0,4.2,8.8,0.478,1.5,2.9,0.511,3.1,8.6,11.7,1.5,1.0,0.5,2.9,6.4,9.9
1982,25.0,SDC,NBA,C,72.0,63.0,2214.0,6.6,11.8,0.559,0.0,0.0,,6.6,11.8,0.559,3.0,3.9,0.763,3.8,7.0,10.8,1.7,0.8,0.7,2.3,4.7,16.2
1983,26.0,SDC,NBA,C,46.0,23.0,905.0,6.5,12.2,0.536,0.0,0.0,,6.5,12.2,0.536,2.9,3.5,0.828,4.2,6.2,10.4,1.7,0.8,0.6,2.6,5.5,15.9
1984,27.0,SDC,NBA,C,70.0,1.0,921.0,5.6,11.5,0.49,0.0,0.0,,5.6,11.5,0.49,3.4,4.2,0.822,3.7,5.9,9.6,0.7,0.7,0.5,2.3,6.2,14.7
1985,28.0,GSW,NBA,C,79.0,78.0,2536.0,6.0,11.7,0.51,0.0,0.0,,6.0,11.7,0.51,2.6,3.3,0.783,3.1,5.7,8.8,0.8,0.6,0.6,2.0,4.6,14.6
1986,29.0,GSW,NBA,C,81.0,3.0,1079.0,4.2,9.8,0.429,0.0,0.0,,4.2,9.8,0.429,2.0,3.2,0.619,3.1,7.8,10.9,0.6,0.6,0.6,2.1,5.9,10.4
1987,30.0,GSW,NBA,C,73.0,1.0,937.0,5.6,12.6,0.45,0.0,0.0,0.0,5.6,12.5,0.451,3.0,4.3,0.699,4.2,5.8,10.1,0.9,0.6,0.5,1.9,6.7,14.3
1988,31.0,GSW,NBA,C,72.0,27.0,1221.0,5.1,10.6,0.483,0.0,0.0,,5.1,10.6,0.483,1.7,2.4,0.72,3.2,6.3,9.5,1.1,0.9,0.6,1.4,6.2,12.0
1989,32.0,TOT,NBA,C,57.0,4.0,622.0,4.2,10.5,0.396,0.0,0.0,,4.2,10.5,0.396,1.8,2.7,0.66,2.8,4.9,7.8,1.1,1.3,0.2,1.4,6.7,10.1
1989,32.0,GSW,NBA,C,5.0,0.0,42.0,2.6,5.1,0.5,0.0,0.0,,2.6,5.1,0.5,0.9,1.7,0.5,0.0,4.3,4.3,1.7,0.9,0.0,1.7,6.9,6.0
1989,32.0,SAS,NBA,C,52.0,4.0,580.0,4.3,10.9,0.392,0.0,0.0,,4.3,10.9,0.392,1.9,2.8,0.667,3.0,5.0,8.0,1.1,1.4,0.2,1.4,6.6,10.4
