Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
2018,16,MIA,Miami Heat,44,38,0.54,1st of 5,0.15,95.6,-1.7,106.8,-1.8,106.3,-2.3,Lost E. Conf. 1st Rnd.,E. Spoelstra (44-38),K. Olynyk (5.5)
