Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2019,25,64,POR,Portland Trail Blazers,8,Al-Farouq Aminu,PF,6-8,220,"September 21, 1990",US,8,Wake Forest
2019,25,149,POR,Portland Trail Blazers,2,Wade Baldwin,PG,6-4,200,"March 29, 1996",US,2,Vanderbilt
2019,25,576,POR,Portland Trail Blazers,33,Zach Collins,C,6-11,250,"November 19, 1997",US,1,Gonzaga
2019,25,656,POR,Portland Trail Blazers,31,Seth Curry,SG,6-2,185,"August 23, 1990",US,4,"Liberty, Duke"
2019,25,1185,POR,Portland Trail Blazers,4,Maurice Harkless,SF,6-7,220,"May 11, 1993",US,6,St. John's
2019,25,1320,POR,Portland Trail Blazers,5,Rodney Hood,SG,6-8,208,"October 20, 1992",US,4,"Mississippi State, Duke"
2019,25,1579,POR,Portland Trail Blazers,0,Enes Kanter,C,6-10,250,"May 20, 1992",CH,7,
2019,25,1674,POR,Portland Trail Blazers,17,Skal Labissiere,PF,6-10,235,"March 18, 1996",HT,2,Kentucky
2019,25,1709,POR,Portland Trail Blazers,10,Jake Layman,SF,6-8,209,"March 7, 1994",US,2,Maryland
2019,25,1734,POR,Portland Trail Blazers,11,Meyers Leonard,C,7-0,260,"February 27, 1992",US,6,Illinois
2019,25,1752,POR,Portland Trail Blazers,0,Damian Lillard,PG,6-2,195,"July 15, 1990",US,6,Weber State
2019,25,1905,POR,Portland Trail Blazers,3,CJ McCollum,SG,6-3,190,"September 19, 1991",US,5,Lehigh
2019,25,2165,POR,Portland Trail Blazers,27,Jusuf Nurkic,C,6-11,290,"August 23, 1994",BA,4,
2019,25,2639,POR,Portland Trail Blazers,24,Anfernee Simons,SG,6-3,181,"June 8, 1999",US,R,
2019,25,2738,POR,Portland Trail Blazers,6,Nik Stauskas,SG,6-6,205,"October 7, 1993",CA,4,Michigan
2019,25,2790,POR,Portland Trail Blazers,50,Caleb Swanigan,PF,6-9,260,"April 18, 1997",US,1,Purdue
2019,25,2907,POR,Portland Trail Blazers,9,Gary Trent Jr.,SG,6-5,209,"January 18, 1999",US,R,Duke
2019,25,2924,POR,Portland Trail Blazers,1,Evan Turner,PG,6-6,220,"October 27, 1988",US,8,Ohio State
