Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2019,12,87,IND,Indiana Pacers,13,Ike Anigbogu,C,6-10,250,"October 17, 1998",US,1,UCLA
2019,12,277,IND,Indiana Pacers,44,Bojan Bogdanovic,SF,6-8,226,"April 18, 1989",BA,4,
2019,12,578,IND,Indiana Pacers,2,Darren Collison,PG,6-0,175,"August 23, 1987",US,9,UCLA
2019,12,881,IND,Indiana Pacers,12,Tyreke Evans,SG,6-6,220,"September 19, 1989",US,9,Memphis
2019,12,1307,IND,Indiana Pacers,3,Aaron Holiday,PG,6-0,185,"September 30, 1996",US,R,UCLA
2019,12,1462,IND,Indiana Pacers,24,Alize Johnson,PF,6-7,212,"April 22, 1996",US,R,Missouri State
2019,12,1571,IND,Indiana Pacers,6,Cory Joseph,PG,6-3,200,"August 20, 1991",CA,7,Texas
2019,12,1711,IND,Indiana Pacers,22,T.J. Leaf,PF,6-10,222,"April 30, 1997",IL,1,UCLA
2019,12,1874,IND,Indiana Pacers,23,Wesley Matthews,SG,6-4,220,"October 14, 1986",US,9,Marquette
2019,12,1921,IND,Indiana Pacers,20,Doug McDermott,SF,6-7,225,"January 3, 1992",US,4,Creighton
2019,12,2179,IND,Indiana Pacers,10,Kyle O'Quinn,C,6-9,250,"March 26, 1990",US,6,Norfolk State
2019,12,2197,IND,Indiana Pacers,4,Victor Oladipo,SG,6-4,213,"May 4, 1992",US,5,Indiana
2019,12,2413,IND,Indiana Pacers,32,Davon Reed,SG,6-5,208,"June 11, 1995",US,1,Miami (FL)
2019,12,2538,IND,Indiana Pacers,11,Domantas Sabonis,C,6-11,240,"May 3, 1996",US,2,Gonzaga
2019,12,2783,IND,Indiana Pacers,5,Edmond Sumner,PG,6-4,196,"December 31, 1995",US,1,Xavier
2019,12,2928,IND,Indiana Pacers,33,Myles Turner,C,6-11,250,"March 24, 1996",US,3,Texas
2019,12,3262,IND,Indiana Pacers,21,Thaddeus Young,PF,6-8,235,"June 21, 1988",US,11,Georgia Tech
