Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2019,2,196,BOS,Boston Celtics,46,Aron Baynes,C,6-10,260,"December 9, 1986",NZ,6,Washington State
2019,2,382,BOS,Boston Celtics,7,Jaylen Brown,SG,6-6,223,"October 24, 1996",US,2,California
2019,2,777,BOS,Boston Celtics,50,PJ Dozier,SG,6-6,205,"October 25, 1996",US,1,South Carolina
2019,2,1238,BOS,Boston Celtics,20,Gordon Hayward,PF,6-7,225,"March 23, 1990",US,8,Butler
2019,2,1325,BOS,Boston Celtics,42,Al Horford,C,6-9,240,"June 3, 1986",DO,11,Florida
2019,2,1368,BOS,Boston Celtics,28,R.J. Hunter,SG,6-5,185,"October 24, 1993",US,3,Georgia State University
2019,2,1386,BOS,Boston Celtics,11,Kyrie Irving,PG,6-2,195,"March 23, 1992",AU,7,Duke
2019,2,2029,BOS,Boston Celtics,55,Greg Monroe,C,6-11,265,"June 4, 1990",US,8,Georgetown
2019,2,2052,BOS,Boston Celtics,13,Marcus Morris,PF,6-8,218,"September 2, 1989",US,7,Kansas
2019,2,2188,BOS,Boston Celtics,37,Semi Ojeleye,PF,6-6,240,"December 5, 1994",US,1,"Duke, SMU"
2019,2,2521,BOS,Boston Celtics,12,Terry Rozier,PG,6-1,190,"March 17, 1994",US,3,Louisville
2019,2,2664,BOS,Boston Celtics,36,Marcus Smart,SG,6-3,220,"March 6, 1994",US,4,Oklahoma State
2019,2,2806,BOS,Boston Celtics,0,Jayson Tatum,SF,6-8,210,"March 3, 1998",US,1,Duke
2019,2,2835,BOS,Boston Celtics,27,Daniel Theis,C,6-8,245,"April 4, 1992",DE,1,
2019,2,3020,BOS,Boston Celtics,9,Brad Wanamaker,PG,6-3,210,"July 25, 1989",US,R,Pitt
2019,2,3173,BOS,Boston Celtics,44,Robert Williams,C,6-8,237,"October 17, 1997",US,R,Texas A&M
2019,2,3251,BOS,Boston Celtics,30,Guerschon Yabusele,PF,6-8,260,"December 17, 1995",FR,1,
