Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2020,19,3188,NOP,New Orleans Pelicans,19.0,NBA,PF,24,668,24.1,0.62,0.04,0.49,10.1,13.7,11.9,13.3,1.1,1.1,11.9,30.5,,1.5,0.4,2.0,0.14,,3.5,-1.4,2.1,0.7
2021,19,3188,NOP,New Orleans Pelicans,20.0,NBA,PF,14,463,23.4,0.61,0.02,0.46,10.6,15.5,13.0,10.1,1.5,1.4,11.8,28.0,,1.1,0.3,1.5,0.15,,2.9,-1.1,1.8,0.4
