Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2011,15,1007,MEM,Memphis Grizzlies,Marc Gasol,"January 29, 1985",26.0,NBA,C,13.0,13.0,519.0,7.4,14.5,0.51,0.0,0.2,0.0,7.4,14.3,0.52,5.2,7.5,0.7,4.2,10.8,15.0,3.0,1.4,2.9,2.7,4.5,20.0,,113.0,102.0
2012,15,1007,MEM,Memphis Grizzlies,Marc Gasol,"January 29, 1985",27.0,NBA,C,7.0,7.0,261.0,7.6,14.5,0.52,0.0,0.2,0.0,7.6,14.3,0.53,7.1,9.0,0.79,3.4,6.5,9.9,4.6,0.4,2.7,2.7,5.2,22.2,,122.0,103.0
2013,15,1007,MEM,Memphis Grizzlies,Marc Gasol,"January 29, 1985",28.0,NBA,C,15.0,15.0,609.0,8.3,18.3,0.45,0.0,0.0,,8.3,18.3,0.45,6.4,8.0,0.8,2.2,9.1,11.3,4.3,1.2,2.9,1.6,4.7,23.0,,114.0,102.0
2014,15,1007,MEM,Memphis Grizzlies,Marc Gasol,"January 29, 1985",29.0,NBA,C,7.0,7.0,299.0,8.5,21.0,0.4,0.0,0.2,0.0,8.5,20.8,0.41,4.9,6.1,0.79,2.3,7.4,9.8,5.6,2.2,1.1,2.2,4.9,21.9,,101.0,107.0
2015,15,1007,MEM,Memphis Grizzlies,Marc Gasol,"January 29, 1985",30.0,NBA,C,11.0,11.0,416.0,8.9,22.6,0.39,0.0,0.3,0.0,8.9,22.3,0.4,9.4,11.0,0.85,2.4,11.8,14.2,6.1,1.3,2.4,2.0,4.1,27.2,,108.0,101.0
2017,15,1007,MEM,Memphis Grizzlies,Marc Gasol,"January 29, 1985",32.0,NBA,C,6.0,6.0,240.0,9.1,19.3,0.47,1.6,2.8,0.58,7.5,16.5,0.45,7.2,7.7,0.94,1.6,7.5,9.1,5.8,0.5,0.9,3.5,5.1,27.0,,115.0,121.0
2019,28,1007,TOR,Toronto Raptors,Marc Gasol,"January 29, 1985",34.0,NBA,C,24.0,24.0,735.0,5.2,12.2,0.42,2.3,6.1,0.38,2.9,6.2,0.46,2.7,3.1,0.87,1.1,9.3,10.4,5.0,1.4,1.8,1.4,5.7,15.4,,117.0,103.0
2020,28,1007,TOR,Toronto Raptors,Marc Gasol,"January 29, 1985",35.0,NBA,C,11.0,11.0,228.0,5.3,13.6,0.39,1.1,5.7,0.18,4.2,7.9,0.54,2.3,3.2,0.73,0.8,9.3,10.2,6.2,1.1,1.5,3.4,6.8,14.0,,92.0,103.0
