SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016,4,CHO,Kemba Walker,25,7,7,37.1,8.0,21.9,0.37,2.0,6.1,0.33,6.0,15.7,0.38,0.41,4.7,5.0,0.94,0.4,2.6,3.0,4.0,1.3,0.6,1.7,1.4,22.7
2016,4,CHO,Courtney Lee,30,7,7,36.7,3.0,7.3,0.41,0.6,1.3,0.44,2.4,6.0,0.4,0.45,2.0,2.1,0.93,0.7,2.1,2.9,1.3,0.9,0.4,0.7,2.7,8.6
2016,4,CHO,Marvin Williams,29,7,7,32.6,2.0,7.3,0.28,0.9,2.4,0.35,1.1,4.9,0.24,0.33,0.3,0.6,0.5,1.0,5.9,6.9,0.9,0.9,0.4,0.3,1.6,5.1
2016,4,CHO,Nicolas Batum,27,5,2,28.8,3.4,9.0,0.38,1.2,4.4,0.27,2.2,4.6,0.48,0.44,3.4,4.0,0.85,0.4,3.2,3.6,2.0,0.4,0.0,1.6,1.2,11.4
2016,4,CHO,Frank Kaminsky,22,7,5,27.1,2.0,6.6,0.3,0.7,2.4,0.29,1.3,4.1,0.31,0.36,2.4,3.0,0.81,0.4,3.9,4.3,1.1,0.9,0.7,0.3,2.1,7.1
2016,4,CHO,Jeremy Lin,27,7,0,27.0,3.7,9.0,0.41,0.4,2.0,0.21,3.3,7.0,0.47,0.44,4.6,5.6,0.82,0.4,1.9,2.3,2.6,0.7,0.0,1.6,3.0,12.4
2016,4,CHO,Al Jefferson,31,7,5,24.0,6.0,11.9,0.51,0.0,0.0,,6.0,11.9,0.51,0.51,1.3,1.9,0.69,2.0,4.1,6.1,1.1,0.6,0.4,0.9,1.7,13.3
2016,4,CHO,Cody Zeller,23,7,2,19.6,3.0,5.4,0.55,0.0,0.0,,3.0,5.4,0.55,0.55,2.4,3.0,0.81,1.3,4.0,5.3,0.3,0.1,0.4,1.0,2.9,8.4
2016,4,CHO,Spencer Hawes,27,5,0,10.6,1.2,2.6,0.46,0.2,0.8,0.25,1.0,1.8,0.56,0.5,1.0,1.2,0.83,0.6,2.6,3.2,0.6,0.2,0.4,0.8,1.0,3.6
2016,4,CHO,Troy Daniels,24,4,0,4.5,0.3,2.0,0.12,0.0,0.8,0.0,0.3,1.3,0.2,0.12,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5
2016,4,CHO,Jorge GutiArrez,27,3,0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.7,0.0,0.0,0.3,0.0,0.0
2016,4,CHO,Jeremy Lamb,23,3,0,4.0,1.7,3.0,0.56,0.3,0.3,1.0,1.3,2.7,0.5,0.61,0.0,0.0,,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.0,3.7
2016,4,CHO,Aaron Harrison,21,2,0,3.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
2016,4,CHO,Tyler Hansbrough,30,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
