PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Draymond Green,25,23,23,38.2,5.2,12.0,0.431,1.7,4.5,0.365,3.5,7.5,0.47100000000000003,0.5,3.4,4.7,0.738,1.7,8.3,9.9,6.0,1.6,1.8,2.4,3.5,15.4
Klay Thompson,25,24,24,35.4,8.4,18.9,0.444,4.1,9.6,0.424,4.3,9.3,0.46399999999999997,0.552,3.4,4.0,0.8540000000000001,0.6,3.0,3.7,2.3,1.1,0.4,2.0,2.2,24.3
Stephen Curry,27,18,17,34.1,8.2,18.8,0.43799999999999994,4.4,11.0,0.40399999999999997,3.8,7.8,0.486,0.556,4.2,4.6,0.9159999999999999,0.8,4.7,5.5,5.2,1.4,0.3,4.2,2.2,25.1
Andre Iguodala,32,24,3,32.0,3.3,6.8,0.47600000000000003,1.0,2.7,0.385,2.2,4.1,0.535,0.552,1.3,2.4,0.561,1.5,2.9,4.4,3.8,1.2,0.4,1.0,1.5,8.9
Harrison Barnes,23,24,23,31.0,3.4,8.9,0.385,1.1,3.2,0.342,2.3,5.7,0.409,0.446,1.1,1.4,0.765,1.1,3.5,4.7,1.3,0.7,0.2,0.8,1.9,9.0
Shaun Livingston,30,24,7,21.4,3.4,7.0,0.488,0.0,0.0,0.0,3.4,7.0,0.491,0.488,1.3,1.5,0.865,0.5,2.6,3.2,3.3,0.5,0.2,1.2,2.0,8.2
Andrew Bogut,31,22,22,16.6,2.2,3.5,0.623,0.0,0.1,0.0,2.2,3.4,0.64,0.623,0.2,0.6,0.35700000000000004,2.1,3.5,5.7,1.4,0.6,1.6,0.9,3.3,4.6
Leandro Barbosa,33,23,0,11.0,2.2,3.8,0.58,0.5,1.2,0.39299999999999996,1.7,2.6,0.667,0.642,0.7,0.9,0.762,0.5,0.7,1.2,0.7,0.5,0.0,0.5,1.0,5.6
Ian Clark,24,16,0,9.6,1.6,3.3,0.491,0.4,1.1,0.33299999999999996,1.3,2.2,0.5710000000000001,0.547,0.5,0.6,0.8,0.1,0.9,1.1,1.0,0.5,0.0,0.6,1.1,4.1
Festus Ezeli,26,23,1,8.8,1.6,3.0,0.536,0.0,0.0,,1.6,3.0,0.536,0.536,0.8,1.9,0.43200000000000005,1.0,1.7,2.7,0.3,0.0,0.3,0.6,1.5,4.0
Marreese Speights,28,24,0,8.4,1.9,4.9,0.39,0.8,1.8,0.419,1.2,3.1,0.373,0.466,1.0,1.3,0.774,0.6,1.3,2.0,0.5,0.1,0.3,0.8,1.8,5.6
Brandon Rush,30,14,0,7.9,0.6,1.4,0.45,0.3,0.9,0.33299999999999996,0.4,0.6,0.625,0.55,0.1,0.1,0.5,0.0,1.6,1.6,0.2,0.1,0.1,0.1,0.6,1.6
Anderson Varejão,33,17,0,5.5,0.3,0.8,0.35700000000000004,0.0,0.0,,0.3,0.8,0.35700000000000004,0.35700000000000004,0.6,1.1,0.526,0.7,0.5,1.2,0.8,0.1,0.1,0.1,1.0,1.2
James Michael McAdoo,23,8,0,4.8,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.1,0.5,0.25,0.0,1.0,1.0,0.3,0.4,0.3,0.1,0.8,0.6
