PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Matt Barnes,35,4,4,34.8,4.0,11.5,0.348,0.8,4.5,0.16699999999999998,3.3,7.0,0.46399999999999997,0.38,2.0,2.5,0.8,1.3,6.0,7.3,2.8,1.0,0.3,3.3,3.3,10.8
Zach Randolph,34,4,4,30.0,5.8,15.5,0.371,0.0,0.0,,5.8,15.5,0.371,0.371,1.5,1.8,0.857,3.8,5.0,8.8,1.8,0.3,0.0,1.8,2.5,13.0
Jordan Farmar,29,4,4,28.3,2.5,7.8,0.32299999999999995,1.0,3.0,0.33299999999999996,1.5,4.8,0.316,0.387,0.8,0.8,1.0,0.0,1.5,1.5,4.0,0.8,0.3,2.5,1.0,6.8
Lance Stephenson,25,4,0,23.8,5.8,11.0,0.523,0.5,1.3,0.4,5.3,9.8,0.5379999999999999,0.545,1.0,1.3,0.8,0.3,1.3,1.5,1.8,0.3,0.0,0.8,2.5,13.0
Tony Allen,34,4,2,23.5,2.5,8.3,0.303,0.3,1.8,0.14300000000000002,2.3,6.5,0.34600000000000003,0.318,2.3,3.3,0.6920000000000001,1.5,1.3,2.8,0.8,1.3,0.5,1.5,2.8,7.5
Jarell Martin,21,2,0,23.0,1.5,4.0,0.375,0.0,0.0,,1.5,4.0,0.375,0.375,1.5,3.0,0.5,2.0,1.5,3.5,0.5,1.5,0.0,1.5,2.0,4.5
Vince Carter,39,4,4,22.8,3.8,8.3,0.455,1.8,2.5,0.7,2.0,5.8,0.348,0.561,2.0,2.0,1.0,1.3,2.5,3.8,1.3,0.5,0.3,0.8,2.3,11.3
Xavier Munford,23,4,0,22.3,2.3,7.0,0.321,0.3,2.0,0.125,2.0,5.0,0.4,0.33899999999999997,0.0,0.5,0.0,0.3,2.0,2.3,2.5,1.5,0.8,1.3,2.0,4.8
Chris Andersen,37,4,2,19.8,1.3,3.0,0.41700000000000004,0.0,0.0,,1.3,3.0,0.41700000000000004,0.41700000000000004,1.3,2.0,0.625,3.3,4.5,7.8,0.8,0.5,0.8,1.3,1.0,3.8
JaMychal Green,25,4,0,18.0,3.0,5.5,0.545,0.0,0.3,0.0,3.0,5.3,0.5710000000000001,0.545,0.8,1.5,0.5,1.3,2.5,3.8,0.8,0.8,1.3,1.0,3.0,6.8
P.J. Hairston,23,2,0,11.0,1.0,3.0,0.33299999999999996,0.5,1.5,0.33299999999999996,0.5,1.5,0.33299999999999996,0.41700000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,2.5
