Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996,6,2787,CLE,Cleveland Cavaliers,Bob Sura,"March 25, 1973",22.0,NBA,SG,79.0,3.0,1150.0,4.6,11.3,0.41,0.8,2.4,0.35,3.8,8.8,0.43,3.1,4.4,0.7,1.1,3.2,4.2,7.3,1.8,0.7,3.6,3.9,13.2
1997,6,2787,CLE,Cleveland Cavaliers,Bob Sura,"March 25, 1973",23.0,NBA,SG,82.0,23.0,2269.0,4.0,9.3,0.43,0.8,2.6,0.32,3.2,6.7,0.47,3.1,5.1,0.61,1.2,3.7,4.9,6.2,1.4,0.5,2.9,3.5,12.0
1998,6,2787,CLE,Cleveland Cavaliers,Bob Sura,"March 25, 1973",24.0,NBA,SG,46.0,4.0,942.0,3.3,8.8,0.38,0.7,2.3,0.32,2.6,6.5,0.4,2.8,5.0,0.56,1.0,2.6,3.6,6.5,1.7,0.3,3.6,4.3,10.2
1999,6,2787,CLE,Cleveland Cavaliers,Bob Sura,"March 25, 1973",25.0,NBA,PG,50.0,6.0,841.0,3.0,9.0,0.33,0.4,1.9,0.2,2.6,7.1,0.37,2.8,4.4,0.63,0.9,3.5,4.4,6.5,2.0,0.6,2.9,4.2,9.2
2001,10,2787,GSW,Golden State Warriors,Bob Sura,"March 25, 1973",27.0,NBA,SG,53.0,42.0,1684.0,4.3,11.1,0.39,1.0,3.7,0.27,3.3,7.4,0.45,2.9,4.0,0.71,1.2,3.7,4.9,5.2,1.2,0.2,3.4,2.7,12.5
2002,10,2787,GSW,Golden State Warriors,Bob Sura,"March 25, 1973",28.0,NBA,PG,78.0,5.0,1780.0,5.1,11.9,0.42,0.8,2.7,0.32,4.2,9.2,0.46,4.8,6.6,0.72,1.8,3.4,5.2,5.6,1.8,0.3,2.7,3.2,15.7
2003,10,2787,GSW,Golden State Warriors,Bob Sura,"March 25, 1973",29.0,NBA,SG,55.0,0.0,1130.0,4.3,10.4,0.41,0.9,2.7,0.33,3.4,7.7,0.44,3.3,4.7,0.7,1.8,3.5,5.3,5.6,1.4,0.1,2.6,3.4,12.8
2004,31,2787,TOT,Total After Trade,Bob Sura,"March 25, 1973",30.0,NBA,SG,80.0,18.0,1663.0,4.4,10.5,0.42,0.5,1.7,0.27,3.9,8.8,0.45,3.7,4.9,0.76,2.2,4.9,7.1,5.0,1.3,0.3,2.3,3.4,12.9
2004,9,2787,DET,Detroit Pistons,Bob Sura,"March 25, 1973",30.0,NBA,SG,53.0,0.0,707.0,3.6,8.8,0.41,0.5,1.8,0.25,3.2,7.0,0.45,2.4,3.5,0.7,1.5,3.7,5.2,4.5,1.9,0.5,2.0,4.4,10.1
2004,1,2787,ATL,Atlanta Hawks,Bob Sura,"March 25, 1973",30.0,NBA,SG,27.0,18.0,956.0,4.9,11.7,0.42,0.5,1.6,0.28,4.5,10.1,0.44,4.6,5.9,0.78,2.6,5.8,8.4,5.4,0.9,0.2,2.5,2.7,14.9
2005,11,2787,HOU,Houston Rockets,Bob Sura,"March 25, 1973",31.0,NBA,PG,61.0,59.0,1922.0,4.0,9.4,0.43,1.0,2.9,0.36,3.0,6.5,0.46,2.6,3.5,0.75,1.5,4.8,6.3,5.9,1.2,0.1,2.8,3.1,11.7
