PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Marques Johnson,26,9,,382,11.2,23.2,0.486,0.0,0.1,0.0,11.2,23.0,0.489,3.7,5.7,0.6509999999999999,3.7,5.8,9.5,5.0,1.1,0.9,2.8,2.9,26.2,,111,105
Sidney Moncrief,25,9,,377,8.3,19.0,0.43700000000000006,0.0,0.1,0.0,8.3,18.9,0.44,6.2,8.2,0.754,3.8,4.3,8.0,4.4,2.4,0.4,3.6,3.4,22.8,,106,104
Junior Bridgeman,29,9,,308,10.0,21.3,0.469,0.3,0.8,0.4,9.7,20.5,0.47200000000000003,4.6,4.9,0.9329999999999999,3.4,3.9,7.4,4.6,1.6,0.3,3.1,4.3,25.0,,112,106
Bob Lanier,34,9,,250,10.3,18.0,0.573,0.0,0.0,,10.3,18.0,0.573,4.2,7.1,0.6,3.4,9.3,12.7,4.7,1.0,2.8,4.2,6.5,24.9,,110,101
Brian Winters,30,9,,240,7.6,17.7,0.429,0.6,2.3,0.273,7.0,15.4,0.452,2.9,3.6,0.8240000000000001,1.5,3.2,4.6,6.7,1.3,0.8,3.6,4.6,18.7,,102,106
Alton Lister,24,9,,206,6.6,15.5,0.429,0.0,0.2,0.0,6.6,15.2,0.435,1.0,1.2,0.8,5.2,9.8,15.0,2.7,2.2,3.7,4.2,7.4,14.2,,90,97
Paul Pressey,24,9,,150,6.4,15.8,0.40399999999999997,0.0,0.3,0.0,6.4,15.5,0.413,2.7,6.7,0.4,4.7,6.4,11.1,4.7,3.0,2.0,6.1,7.8,15.5,,80,99
Harvey Catchings,31,9,,139,3.3,6.9,0.474,0.0,0.0,,3.3,6.9,0.474,1.1,1.1,1.0,5.5,8.4,13.8,1.5,0.7,3.6,0.7,6.5,7.6,,126,101
Charlie Criss,34,9,,116,6.5,14.8,0.441,0.0,0.4,0.0,6.5,14.4,0.455,7.4,7.8,0.9440000000000001,0.4,5.7,6.1,5.2,3.9,0.0,1.3,5.2,20.5,,127,100
Paul Mokeski,26,4,,12,8.4,16.9,0.5,0.0,0.0,,8.4,16.9,0.5,0.0,0.0,,4.2,4.2,8.4,4.2,4.2,0.0,0.0,4.2,16.9,,126,101
Phil Ford,26,2,,5,0.0,20.2,0.0,0.0,0.0,,0.0,20.2,0.0,60.7,60.7,1.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,10.1,60.7,,164,111
