Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1999,23,1355,PHI,Philadelphia 76Ers,20.0,NBA,PG,50.0,1.0,988.0,9.3,22.7,0.41,0.4,2.9,0.15,8.9,19.8,0.45,5.9,8.3,0.71,4.6,5.8,10.4,4.2,2.4,0.8,3.7,5.3,24.9,,100.0,99.0
2001,10,1355,GSW,Golden State Warriors,22.0,NBA,SG,50.0,45.0,1846.0,8.5,22.2,0.38,0.4,2.1,0.19,8.1,20.2,0.4,5.3,7.0,0.77,2.1,5.5,7.6,6.2,2.7,0.8,4.2,4.1,22.7,,93.0,107.0
2002,10,1355,GSW,Golden State Warriors,23.0,NBA,SG,73.0,56.0,2049.0,8.5,20.1,0.42,0.4,2.3,0.19,8.1,17.8,0.45,4.7,6.4,0.74,2.1,4.0,6.1,7.8,2.8,0.6,4.2,3.7,22.2,,101.0,109.0
2003,30,1355,WAS,Washington Wizards,24.0,NBA,PG,67.0,56.0,2137.0,8.8,18.9,0.47,0.7,2.0,0.37,8.1,16.9,0.48,3.5,4.7,0.73,1.7,6.1,7.8,5.2,2.2,0.6,3.5,3.8,21.8,,101.0,104.0
2004,30,1355,WAS,Washington Wizards,25.0,NBA,SG,61.0,61.0,2061.0,10.1,25.5,0.4,2.0,5.9,0.34,8.1,19.6,0.41,6.7,8.5,0.8,2.4,5.8,8.2,3.7,2.4,0.7,3.8,3.7,29.0,,101.0,105.0
2005,30,1355,WAS,Washington Wizards,26.0,NBA,SG,61.0,61.0,2358.0,10.2,23.7,0.43,1.3,4.6,0.28,8.9,19.1,0.46,7.7,9.9,0.78,1.6,6.7,8.3,6.2,3.8,0.4,3.3,3.7,29.3,,110.0,104.0
2006,6,1355,CLE,Cleveland Cavaliers,27.0,NBA,SG,36.0,31.0,1281.0,8.0,19.6,0.41,1.2,3.2,0.37,6.8,16.4,0.42,6.1,8.1,0.76,1.1,5.6,6.7,5.5,2.2,0.9,4.1,4.9,23.3,,99.0,105.0
2007,6,1355,CLE,Cleveland Cavaliers,28.0,NBA,SG,70.0,68.0,2596.0,7.8,19.4,0.4,1.5,4.5,0.33,6.3,14.9,0.42,4.3,6.3,0.68,0.8,4.6,5.4,5.2,1.8,0.5,3.1,3.3,21.3,,98.0,103.0
2008,31,1355,TOT,Total After Trade,29.0,NBA,"PG,SG",68.0,57.0,2020.0,7.9,20.8,0.38,1.7,5.0,0.34,6.2,15.8,0.39,3.9,4.9,0.8,1.0,5.0,6.0,4.7,2.6,0.4,3.0,3.6,21.5,,97.0,107.0
2008,6,1355,CLE,Cleveland Cavaliers,29.0,NBA,PG,40.0,32.0,1210.0,7.9,21.0,0.38,1.9,5.5,0.34,6.0,15.5,0.39,3.9,4.8,0.82,1.2,5.1,6.3,4.1,2.6,0.5,3.2,4.0,21.6,,96.0,106.0
2008,5,1355,CHI,Chicago Bulls,29.0,NBA,SG,28.0,25.0,810.0,8.0,20.6,0.39,1.5,4.3,0.35,6.4,16.2,0.4,3.9,5.1,0.78,0.8,4.8,5.5,5.5,2.5,0.4,2.8,3.1,21.4,,98.0,108.0
2009,31,1355,TOT,Total After Trade,30.0,NBA,"SF,SG",55.0,20.0,1479.0,7.7,19.1,0.4,2.6,6.6,0.39,5.1,12.5,0.41,4.0,5.0,0.81,0.5,4.9,5.4,4.1,2.5,0.5,2.4,3.3,21.9,,104.0,109.0
2009,5,1355,CHI,Chicago Bulls,30.0,NBA,SF,30.0,6.0,792.0,8.3,20.1,0.41,2.6,6.6,0.39,5.7,13.4,0.42,4.4,5.3,0.82,0.4,5.7,6.1,3.8,2.3,0.6,2.3,3.3,23.5,,106.0,108.0
2009,20,1355,NYK,New York Knicks,30.0,NBA,SG,25.0,14.0,687.0,7.0,18.0,0.39,2.5,6.6,0.38,4.5,11.4,0.39,3.6,4.6,0.79,0.7,4.0,4.7,4.3,2.6,0.4,2.5,3.3,20.2,,102.0,110.0
2010,31,1355,TOT,Total After Trade,31.0,NBA,SG,45.0,16.0,1115.0,6.3,17.9,0.36,2.0,6.4,0.31,4.4,11.4,0.38,4.4,5.2,0.83,1.1,5.5,6.6,6.3,2.4,0.7,3.5,3.2,19.0,,97.0,108.0
2010,20,1355,NYK,New York Knicks,31.0,NBA,SG,31.0,14.0,820.0,6.4,17.4,0.37,1.7,6.0,0.29,4.6,11.3,0.41,4.0,4.9,0.82,1.0,5.9,6.9,6.8,2.5,0.7,3.5,3.3,18.5,,97.0,110.0
2010,4,1355,CHA,Charlotte Bobcats,31.0,NBA,SG,14.0,2.0,295.0,6.3,19.3,0.33,2.7,7.6,0.36,3.6,11.7,0.31,5.2,6.1,0.85,1.3,4.5,5.8,5.0,2.2,0.7,3.4,3.1,20.5,,96.0,104.0
2012,22,1355,ORL,Orlando Magic,33.0,NBA,PG,9.0,0.0,114.0,2.4,10.4,0.23,0.5,3.3,0.14,1.9,7.1,0.27,0.5,0.9,0.5,0.5,1.9,2.4,3.3,0.9,0.0,5.7,4.7,5.7,,48.0,110.0
