Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1985,22.0,NJN,NBA,PF,72.0,36.0,1429.0,4.3,9.5,0.454,0.0,0.1,0.0,4.3,9.4,0.457,2.0,2.3,0.859,2.2,3.3,5.5,2.7,0.7,0.2,2.3,6.1,10.6
1986,23.0,NJN,NBA,PF,53.0,1.0,650.0,4.7,9.5,0.491,0.0,0.1,0.0,4.7,9.4,0.494,3.2,4.3,0.744,2.5,5.1,7.6,0.8,1.2,0.2,2.7,6.9,12.5
1987,24.0,NJN,NBA,PF,76.0,22.0,1003.0,5.4,11.7,0.465,0.0,0.0,0.0,5.4,11.6,0.466,2.7,3.7,0.731,2.9,4.2,7.1,2.2,1.2,0.5,2.9,7.2,13.6
1990,27.0,ORL,NBA,PF,60.0,15.0,1105.0,4.3,10.0,0.429,0.1,0.3,0.2,4.2,9.7,0.436,1.4,1.8,0.778,1.7,5.7,7.4,1.7,0.7,0.4,2.0,5.2,10.0
1991,28.0,ORL,NBA,PF,71.0,43.0,1683.0,5.5,11.4,0.487,0.1,0.3,0.4,5.4,11.1,0.489,1.8,2.4,0.759,2.3,5.5,7.8,2.1,0.6,0.2,2.7,5.0,13.0
1992,29.0,ORL,NBA,SF,75.0,42.0,1591.0,5.1,11.3,0.451,0.0,0.2,0.125,5.1,11.1,0.456,1.8,2.6,0.693,1.4,4.2,5.6,2.1,0.5,0.4,2.4,5.2,12.0
1993,30.0,ORL,NBA,PF,75.0,20.0,1479.0,5.6,10.6,0.529,0.2,0.4,0.588,5.4,10.2,0.526,1.4,1.7,0.8,1.8,4.3,6.1,2.6,0.5,0.2,1.6,4.7,12.9
1994,31.0,ORL,NBA,PF,68.0,51.0,1536.0,4.7,10.0,0.467,0.4,1.3,0.327,4.2,8.7,0.488,0.8,1.1,0.778,1.9,4.5,6.4,1.4,0.5,0.3,1.8,5.6,10.6
1995,32.0,ORL,NBA,PF,49.0,5.0,576.0,4.6,11.1,0.41,1.7,4.7,0.36,2.9,6.4,0.447,1.6,1.8,0.897,1.4,4.6,6.1,2.4,0.7,0.2,1.4,6.4,12.4
1996,33.0,ORL,NBA,PF,13.0,0.0,192.0,3.4,9.6,0.353,1.7,5.1,0.333,1.7,4.5,0.375,0.4,0.4,1.0,1.9,3.4,5.2,1.1,0.4,0.2,2.1,6.2,8.8
