Player ID,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
172,173.0,2449.0,7.51,0.39,0.01,0.25,12.53,19.8,16.09,5.21,1.01,1.4,12.57,19.78,-3.2,2.3,-1.0,-0.01,-6.42,-2.36,-8.8,-0.27
