Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,22,1179,ORL,Orlando Magic,Anfernee Hardaway,"July 18, 1971",22.0,NBA,PG,82.0,82.0,3015.0,6.1,13.0,0.47,0.6,2.2,0.27,5.5,10.8,0.51,2.9,3.9,0.74,2.3,2.9,5.2,6.5,2.3,0.6,3.5,2.4,15.7
1995,22,1179,ORL,Orlando Magic,Anfernee Hardaway,"July 18, 1971",23.0,NBA,PG,77.0,77.0,2901.0,7.3,14.2,0.51,1.1,3.1,0.35,6.2,11.1,0.56,4.4,5.7,0.77,1.7,2.4,4.2,6.8,1.6,0.3,3.2,2.0,20.0
1996,22,1179,ORL,Orlando Magic,Anfernee Hardaway,"July 18, 1971",24.0,NBA,PG,82.0,82.0,3015.0,7.4,14.5,0.51,1.1,3.4,0.31,6.4,11.1,0.57,5.3,6.9,0.77,1.5,2.7,4.2,6.9,2.0,0.5,2.7,1.9,21.3
1997,22,1179,ORL,Orlando Magic,Anfernee Hardaway,"July 18, 1971",25.0,NBA,PG,59.0,59.0,2221.0,6.8,15.3,0.45,1.4,4.3,0.32,5.4,10.9,0.5,4.6,5.6,0.82,1.3,2.9,4.3,5.4,1.5,0.6,2.4,2.0,19.6
1998,22,1179,ORL,Orlando Magic,Anfernee Hardaway,"July 18, 1971",26.0,NBA,SG,19.0,15.0,625.0,5.9,15.7,0.38,0.9,2.9,0.3,5.1,12.8,0.4,5.2,6.8,0.76,0.5,3.9,4.4,3.9,1.6,0.9,2.6,2.6,17.9
1999,22,1179,ORL,Orlando Magic,Anfernee Hardaway,"July 18, 1971",27.0,NBA,SG,50.0,50.0,1944.0,5.6,13.3,0.42,0.7,2.6,0.29,4.8,10.7,0.45,2.8,3.9,0.71,1.4,3.9,5.3,4.9,2.1,0.4,2.8,2.1,14.6
2001,24,1179,PHO,Phoenix Suns,Anfernee Hardaway,"July 18, 1971",29.0,NBA,SG,4.0,4.0,112.0,4.8,11.6,0.42,0.6,2.6,0.25,4.2,9.0,0.46,2.3,3.5,0.64,1.6,4.2,5.8,4.8,1.9,0.3,1.0,1.9,12.5
2002,24,1179,PHO,Phoenix Suns,Anfernee Hardaway,"July 18, 1971",30.0,NBA,SG,80.0,55.0,2462.0,5.7,13.6,0.42,0.3,1.2,0.28,5.4,12.4,0.43,2.3,2.9,0.81,1.4,3.7,5.1,4.7,1.8,0.5,2.8,2.7,14.0
2003,24,1179,PHO,Phoenix Suns,Anfernee Hardaway,"July 18, 1971",31.0,NBA,SG,58.0,51.0,1777.0,5.2,11.6,0.45,0.5,1.5,0.36,4.7,10.1,0.46,1.6,2.0,0.79,1.3,3.9,5.2,4.8,1.3,0.5,2.9,3.0,12.5
2004,31,1179,TOT,Total After Trade,Anfernee Hardaway,"July 18, 1971",32.0,NBA,SG,76.0,14.0,2095.0,4.8,11.7,0.41,0.5,1.4,0.38,4.3,10.3,0.42,1.9,2.4,0.8,1.2,3.7,4.9,3.0,1.2,0.3,1.8,2.5,12.0
2004,24,1179,PHO,Phoenix Suns,Anfernee Hardaway,"July 18, 1971",32.0,NBA,SG,34.0,10.0,876.0,4.9,11.1,0.44,0.6,1.4,0.4,4.4,9.7,0.45,1.7,2.0,0.86,1.1,2.9,4.0,4.0,1.2,0.3,1.7,2.7,12.2
2004,20,1179,NYK,New York Knicks,Anfernee Hardaway,"July 18, 1971",32.0,NBA,SG,42.0,4.0,1219.0,4.7,12.0,0.39,0.5,1.3,0.36,4.2,10.7,0.39,2.0,2.6,0.78,1.2,4.3,5.6,2.3,1.2,0.4,1.9,2.4,11.9
2005,20,1179,NYK,New York Knicks,Anfernee Hardaway,"July 18, 1971",33.0,NBA,SF,37.0,0.0,894.0,4.4,10.5,0.42,0.6,2.0,0.3,3.8,8.5,0.45,1.4,1.9,0.74,0.8,2.8,3.6,3.0,1.1,0.1,2.0,3.2,10.8
2006,20,1179,NYK,New York Knicks,Anfernee Hardaway,"July 18, 1971",34.0,NBA,SF,4.0,0.0,72.0,2.0,7.0,0.29,0.0,0.5,0.0,2.0,6.5,0.31,1.0,1.0,1.0,0.0,5.0,5.0,4.0,1.0,0.0,3.0,3.5,5.0
2008,16,1179,MIA,Miami Heat,Anfernee Hardaway,"July 18, 1971",36.0,NBA,SF,16.0,8.0,325.0,2.4,6.6,0.37,0.9,2.1,0.42,1.6,4.5,0.34,0.9,1.0,0.89,0.3,3.5,3.9,3.9,2.1,0.1,1.4,2.7,6.6
