Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1981,20,495,NYK,New York Knicks,23.0,NBA,C,2.0,49.0,8.4,0.45,0.0,0.71,8.5,22.4,14.9,3.3,1.0,1.2,21.2,24.2,,-0.1,0.1,0.0,-0.03,,-4.3,-1.7,-6.0,0.0
1983,20,495,NYK,New York Knicks,25.0,NBA,C,6.0,172.0,10.9,0.64,0.0,0.51,6.1,16.9,11.5,3.4,0.9,2.4,26.5,17.8,,0.0,0.2,0.2,0.05,,-1.6,0.5,-1.1,0.0
1984,20,495,NYK,New York Knicks,26.0,NBA,C,12.0,398.0,17.5,0.65,0.0,0.64,7.7,20.3,14.0,1.9,0.2,2.0,13.9,19.5,,1.0,0.3,1.3,0.15,,1.5,-0.7,0.8,0.3
1988,20,495,NYK,New York Knicks,30.0,NBA,C,4.0,76.0,11.7,0.59,0.0,0.83,12.3,17.2,14.7,11.6,0.0,2.6,24.5,18.2,,0.0,0.0,0.0,0.02,,-2.0,-0.6,-2.6,0.0
1989,5,495,CHI,Charlotte Bobcats,31.0,NBA,C,17.0,583.0,10.1,0.55,0.0,0.54,6.9,16.7,12.1,5.4,0.8,1.4,18.3,17.5,,0.0,0.8,0.7,0.06,,-2.7,-0.7,-3.4,-0.2
1990,5,495,CHI,Charlotte Bobcats,32.0,NBA,C,16.0,462.0,6.4,0.46,0.0,0.36,6.3,13.3,9.7,5.0,0.6,0.6,15.2,15.7,,-0.3,0.5,0.2,0.02,,-3.6,-2.1,-5.7,-0.4
1991,5,495,CHI,Charlotte Bobcats,33.0,NBA,C,17.0,511.0,11.1,0.54,0.0,0.24,6.4,13.2,9.9,8.8,1.0,1.0,12.3,15.5,,0.4,0.8,1.2,0.11,,-1.1,-0.1,-1.2,0.1
1992,5,495,CHI,Charlotte Bobcats,34.0,NBA,C,22.0,612.0,6.5,0.47,0.0,0.27,5.8,13.7,9.8,8.7,1.0,0.5,17.2,11.7,,-0.3,0.9,0.6,0.05,,-2.7,0.3,-2.4,-0.1
1993,5,495,CHI,Charlotte Bobcats,35.0,NBA,C,19.0,444.0,11.5,0.52,0.0,0.36,7.7,15.6,11.7,9.2,1.3,0.5,10.2,13.2,,0.6,0.4,1.0,0.11,,-0.9,0.6,-0.3,0.2
1994,5,495,CHI,Charlotte Bobcats,36.0,NBA,C,9.0,189.0,9.3,0.41,0.0,0.37,12.8,15.9,14.4,9.0,0.9,0.8,10.7,14.2,,0.1,0.2,0.3,0.07,,-2.3,-1.5,-3.8,-0.1
