PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Xavier McDaniel,24,5,5,180,12.1,21.7,0.556,1.1,2.1,0.5,11.0,19.6,0.562,3.2,6.4,0.5,3.8,9.1,12.9,6.7,0.8,0.3,3.0,4.0,28.4,,119,115
Dale Ellis,27,5,5,172,11.2,23.3,0.48200000000000004,0.8,3.4,0.25,10.4,19.9,0.521,5.9,8.1,0.7240000000000001,3.1,3.4,6.5,4.2,0.8,0.6,3.4,4.8,29.2,,112,119
Tom Chambers,28,5,5,168,14.4,26.2,0.5489999999999999,0.0,0.6,0.0,14.4,25.6,0.562,8.3,10.1,0.8290000000000001,2.3,6.6,8.9,3.2,0.9,0.3,3.7,6.9,37.1,,119,116
Nate McMillan,23,5,5,127,4.6,13.3,0.34299999999999997,0.0,0.4,0.0,4.6,12.9,0.353,3.4,5.3,0.643,2.3,5.7,8.0,12.5,0.8,1.1,3.0,4.2,12.5,,103,117
Derrick McKey,21,5,0,109,10.6,16.8,0.632,0.9,2.7,0.33299999999999996,9.7,14.2,0.688,4.4,7.5,0.588,3.1,5.8,8.9,3.5,1.3,2.2,2.2,5.3,26.6,,129,114
Danny Young,25,5,0,95,5.6,10.7,0.524,0.0,1.5,0.0,5.6,9.2,0.611,5.1,5.1,1.0,1.5,3.6,5.1,9.7,1.0,1.0,3.6,3.6,16.3,,122,118
Sedale Threatt,26,5,0,80,8.5,20.5,0.41200000000000003,0.0,0.6,0.0,8.5,19.9,0.424,2.4,2.4,1.0,1.2,5.4,6.6,6.6,0.6,0.0,3.0,4.2,19.3,,98,118
Alton Lister,29,5,5,77,7.5,10.7,0.706,0.0,0.0,,7.5,10.7,0.706,2.5,3.1,0.8,5.6,12.5,18.2,3.1,0.6,3.1,2.5,10.7,17.6,,134,110
Kevin Williams,26,5,0,70,4.8,11.0,0.43799999999999994,0.0,1.4,0.0,4.8,9.7,0.5,0.0,0.0,,4.1,1.4,5.5,6.2,2.1,0.0,2.8,10.3,9.7,,101,118
Olden Polynice,23,5,0,44,5.5,12.1,0.455,0.0,0.0,,5.5,12.1,0.455,0.0,2.2,0.0,2.2,6.6,8.8,0.0,3.3,0.0,1.1,6.6,11.0,,90,112
Clemon Johnson,31,5,0,39,3.7,8.7,0.429,0.0,0.0,,3.7,8.7,0.429,1.2,2.5,0.5,0.0,8.7,8.7,0.0,1.2,1.2,2.5,12.4,8.7,,74,113
Russ Schoene,27,5,0,39,8.7,14.9,0.583,2.5,5.0,0.5,6.2,9.9,0.625,0.0,0.0,,1.2,7.4,8.7,2.5,1.2,0.0,2.5,9.9,19.8,,119,115
