Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,,1082,WSB,None,23.0,NBA,PF,71.0,1.0,1193.0,181.0,390.0,0.46,0.0,1.0,0.0,181.0,389.0,0.46,0.46,34.0,57.0,0.6,75.0,88.0,163.0,79.0,35.0,29.0,28.0,147.0,396.0
1990,,1082,WSB,None,24.0,NBA,PF,81.0,25.0,1846.0,284.0,601.0,0.47,0.0,8.0,0.0,284.0,593.0,0.48,0.47,96.0,137.0,0.7,138.0,204.0,342.0,131.0,52.0,43.0,85.0,194.0,664.0
1991,,1082,WSB,None,25.0,NBA,PF,77.0,76.0,2842.0,609.0,1224.0,0.5,2.0,15.0,0.13,607.0,1209.0,0.5,0.5,185.0,249.0,0.74,179.0,378.0,557.0,204.0,91.0,61.0,125.0,232.0,1405.0
1992,,1082,WSB,None,26.0,NBA,SF,64.0,60.0,2388.0,489.0,1022.0,0.48,1.0,8.0,0.12,488.0,1014.0,0.48,0.48,176.0,220.0,0.8,157.0,275.0,432.0,170.0,74.0,27.0,109.0,178.0,1155.0
1993,,1082,WSB,None,27.0,NBA,SF,72.0,72.0,2667.0,560.0,1149.0,0.49,1.0,10.0,0.1,559.0,1139.0,0.49,0.49,218.0,300.0,0.73,133.0,279.0,412.0,205.0,72.0,44.0,90.0,168.0,1339.0
1994,25.0,1082,POR,Portland Trail Blazers,28.0,NBA,SF,77.0,73.0,2112.0,356.0,774.0,0.46,2.0,7.0,0.29,354.0,767.0,0.46,0.46,84.0,131.0,0.64,109.0,242.0,351.0,107.0,70.0,49.0,56.0,179.0,798.0
1995,25.0,1082,POR,Portland Trail Blazers,29.0,NBA,PF,75.0,14.0,1771.0,286.0,621.0,0.46,8.0,26.0,0.31,278.0,595.0,0.47,0.47,103.0,146.0,0.7,103.0,181.0,284.0,82.0,56.0,53.0,62.0,163.0,683.0
1996,25.0,1082,POR,Portland Trail Blazers,30.0,NBA,PF,76.0,75.0,2394.0,314.0,679.0,0.46,21.0,67.0,0.31,293.0,612.0,0.48,0.48,60.0,110.0,0.55,117.0,244.0,361.0,111.0,60.0,43.0,82.0,173.0,709.0
1997,,1082,WSB,None,31.0,NBA,PF,78.0,25.0,1604.0,129.0,314.0,0.41,28.0,89.0,0.32,101.0,225.0,0.45,0.46,30.0,39.0,0.77,63.0,193.0,256.0,68.0,46.0,48.0,30.0,167.0,316.0
1998,30.0,1082,WAS,Washington Wizards,32.0,NBA,SF,65.0,8.0,895.0,75.0,196.0,0.38,1.0,6.0,0.17,74.0,190.0,0.39,0.38,19.0,30.0,0.63,60.0,108.0,168.0,39.0,23.0,15.0,26.0,94.0,170.0
1999,23.0,1082,PHI,Philadelphia 76Ers,33.0,NBA,PF,47.0,10.0,798.0,62.0,168.0,0.37,1.0,6.0,0.17,61.0,162.0,0.38,0.37,21.0,29.0,0.72,36.0,74.0,110.0,23.0,20.0,16.0,21.0,73.0,146.0
