Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1984,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",22.0,NBA,SG,74.0,49.0,1637.0,9.4,19.5,0.48,0.2,1.0,0.24,9.2,18.6,0.5,3.2,3.9,0.81,1.4,3.2,4.6,5.0,2.3,0.5,3.3,4.9,22.3,105.0,108.0
1985,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",23.0,NBA,SG,81.0,65.0,2305.0,10.9,20.2,0.54,0.5,1.2,0.43,10.4,19.0,0.55,3.8,4.6,0.82,1.1,3.1,4.2,4.9,2.0,0.3,2.8,4.0,26.1,116.0,109.0
1986,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",24.0,NBA,SG,76.0,62.0,2190.0,10.8,21.1,0.51,0.5,1.3,0.36,10.3,19.8,0.52,2.9,3.8,0.78,1.2,2.9,4.0,3.5,1.8,0.3,2.3,3.6,25.0,111.0,108.0
1987,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",25.0,NBA,SG,82.0,82.0,2729.0,9.6,19.6,0.49,1.1,2.6,0.44,8.5,17.1,0.5,3.9,4.3,0.89,1.1,3.9,5.0,4.9,2.2,0.3,2.5,2.8,24.2,115.0,108.0
1988,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",26.0,NBA,SG,81.0,81.0,3048.0,11.3,21.4,0.53,1.0,2.8,0.35,10.3,18.6,0.55,4.3,5.0,0.86,1.2,4.1,5.3,5.3,2.5,0.4,2.6,3.2,27.9,118.0,108.0
1989,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",27.0,NBA,SG,74.0,73.0,2605.0,10.8,22.0,0.49,1.4,3.6,0.4,9.4,18.5,0.51,3.6,4.2,0.86,1.3,4.2,5.6,4.3,2.1,0.5,2.9,3.3,26.6,111.0,108.0
1990,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",28.0,NBA,SG,77.0,77.0,2593.0,9.1,19.3,0.47,1.8,4.2,0.42,7.3,15.1,0.48,3.1,4.0,0.77,1.0,3.7,4.7,5.3,1.5,0.6,2.3,3.5,23.0,112.0,110.0
1991,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",29.0,NBA,SG,82.0,82.0,2630.0,9.7,20.4,0.48,1.4,4.2,0.32,8.3,16.1,0.52,2.3,2.9,0.8,1.0,3.7,4.8,3.4,1.8,0.4,1.6,2.8,23.1,112.0,107.0
1992,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",30.0,NBA,SG,82.0,82.0,2679.0,8.9,19.5,0.46,1.0,3.0,0.34,7.9,16.4,0.48,4.7,5.6,0.84,1.4,4.6,6.0,4.4,2.0,0.5,2.3,2.7,23.6,112.0,110.0
1993,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",31.0,NBA,SG,58.0,53.0,1677.0,8.8,19.6,0.45,1.3,4.0,0.33,7.5,15.6,0.48,4.6,5.5,0.85,0.8,3.2,4.0,4.7,1.6,0.4,2.1,2.9,23.6,112.0,112.0
1994,12,2584,IND,Indiana Pacers,Byron Scott,"March 28, 1961",32.0,NBA,SG,67.0,2.0,1197.0,11.0,23.6,0.47,1.2,3.2,0.36,9.8,20.4,0.48,6.7,8.4,0.8,0.8,3.9,4.7,5.7,2.7,0.4,4.4,3.4,29.9,107.0,105.0
1995,12,2584,IND,Indiana Pacers,Byron Scott,"March 28, 1961",33.0,NBA,PG,80.0,1.0,1528.0,9.2,20.3,0.46,2.8,7.1,0.39,6.5,13.3,0.49,6.7,7.9,0.85,0.6,4.6,5.3,3.8,2.1,0.5,4.2,4.3,28.0,110.0,107.0
1996,15,2584,VAN,Vancouver Grizzlies,Byron Scott,"March 28, 1961",34.0,NBA,SG,80.0,0.0,1894.0,7.5,18.8,0.4,2.1,6.2,0.34,5.5,12.7,0.43,5.7,6.8,0.84,1.1,4.2,5.3,3.4,1.8,0.6,2.8,3.5,22.8,103.0,110.0
1997,14,2584,LAL,Los Angeles Lakers,Byron Scott,"March 28, 1961",35.0,NBA,SG,79.0,8.0,1440.0,6.0,13.9,0.43,2.7,6.9,0.39,3.3,7.0,0.47,4.6,5.5,0.84,0.8,3.5,4.3,3.6,1.7,0.6,1.9,2.6,19.2,120.0,108.0
