Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1987,25,1854,POR,Portland Trail Blazers,Fernando Martin,"March 25, 1962",24.0,NBA,C,24,0,146,2.8,9.7,0.29,0.0,0.3,0.0,2.8,9.4,0.3,1.3,3.4,0.36,2.5,6.3,8.8,2.8,2.2,0.3,6.3,7.5,6.9,56,108
