Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,8,2203,DEN,Denver Nuggets,Jawann Oldham,"July 4, 1957",23.0,NBA,C,4.0,21.0,3.3,0.33,0.0,0.0,14.2,10.0,12.1,0.0,0.0,4.8,25.0,14.1,0.0,0.0,0.0,-0.09,-4.6,-0.4,-5.0,0.0
1982,11,2203,HOU,Houston Rockets,Jawann Oldham,"July 4, 1957",24.0,NBA,C,22.0,124.0,6.5,0.4,0.0,0.39,6.0,15.7,10.7,3.1,0.8,4.6,12.5,15.9,-0.1,0.1,0.0,0.01,-5.6,0.3,-5.3,-0.1
1983,5,2203,CHI,Chicago Bulls,Jawann Oldham,"July 4, 1957",25.0,NBA,C,16.0,171.0,14.5,0.55,0.0,0.38,11.3,18.1,14.7,4.1,1.3,4.0,16.1,18.2,0.1,0.2,0.3,0.08,-2.4,0.2,-2.2,0.0
1984,5,2203,CHI,Chicago Bulls,Jawann Oldham,"July 4, 1957",26.0,NBA,C,64.0,870.0,10.0,0.52,0.0,0.3,9.8,21.2,15.4,5.4,0.8,5.1,25.1,15.7,-0.8,1.3,0.5,0.03,-4.7,1.4,-3.3,-0.3
1985,5,2203,CHI,Chicago Bulls,Jawann Oldham,"July 4, 1957",27.0,NBA,C,63.0,993.0,9.7,0.5,0.0,0.26,9.5,17.9,13.8,4.0,0.5,7.3,21.3,11.4,-0.2,1.3,1.0,0.05,-3.8,2.2,-1.6,0.1
1986,5,2203,CHI,Chicago Bulls,Jawann Oldham,"July 4, 1957",28.0,NBA,C,52.0,1276.0,11.9,0.53,0.0,0.28,9.6,17.9,13.6,3.9,1.1,6.0,19.2,14.3,0.2,1.1,1.3,0.05,-2.7,1.0,-1.7,0.1
1987,20,2203,NYK,New York Knicks,Jawann Oldham,"July 4, 1957",29.0,NBA,C,44.0,776.0,8.5,0.43,0.01,0.33,7.3,18.7,12.9,3.3,1.4,5.3,19.4,13.3,-0.9,0.9,0.0,-0.0,-4.7,1.1,-3.6,-0.3
1988,26,2203,SAC,Sacramento Kings,Jawann Oldham,"July 4, 1957",30.0,NBA,C,54.0,946.0,12.9,0.52,0.0,0.35,9.4,25.7,17.5,4.7,0.6,6.5,17.7,14.9,0.0,1.2,1.2,0.06,-3.3,1.4,-1.9,0.0
1990,31,2203,TOT,Total After Trade,Jawann Oldham,"July 4, 1957",32.0,NBA,C,6.0,45.0,8.0,0.5,0.0,1.17,9.1,29.1,18.9,3.5,2.0,3.7,30.6,11.8,-0.1,0.1,0.0,0.01,-7.9,-0.3,-8.2,-0.1
1990,22,2203,ORL,Orlando Magic,Jawann Oldham,"July 4, 1957",32.0,NBA,C,3.0,36.0,7.6,0.38,0.0,1.67,11.4,33.3,22.0,0.0,2.6,4.6,36.6,8.9,-0.1,0.1,0.0,-0.01,-7.9,-0.5,-8.4,-0.1
1990,14,2203,LAL,Los Angeles Lakers,Jawann Oldham,"July 4, 1957",32.0,NBA,C,3.0,9.0,9.7,0.64,0.0,0.67,0.0,12.3,6.4,17.3,0.0,0.0,20.5,23.2,0.0,0.0,0.0,0.07,-7.7,0.6,-7.1,0.0
1991,12,2203,IND,Indiana Pacers,Jawann Oldham,"July 4, 1957",33.0,NBA,C,4.0,19.0,8.1,0.5,0.0,0.0,0.0,17.5,9.1,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.03,-2.1,-3.5,-5.6,0.0
