Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,18.0,2522,MIN,Minnesota Timberwolves,21.0,NBA,PG,41,31,34.2,3.4,9.5,0.357,0.8,2.3,0.34,2.6,7.2,0.363,0.398,3.1,3.8,0.803,0.5,3.7,4.2,8.2,2.2,0.2,3.2,2.4,10.6
2013,18.0,2522,MIN,Minnesota Timberwolves,22.0,NBA,PG,57,47,29.7,3.2,9.0,0.36,0.5,1.6,0.293,2.8,7.4,0.374,0.386,3.7,4.6,0.799,0.8,3.2,4.0,7.3,2.4,0.1,3.0,2.5,10.7
2014,18.0,2522,MIN,Minnesota Timberwolves,23.0,NBA,PG,82,82,32.2,3.1,8.2,0.381,0.5,1.6,0.331,2.6,6.5,0.393,0.413,2.8,3.5,0.802,0.7,3.4,4.2,8.6,2.3,0.1,2.7,2.7,9.5
2015,18.0,2522,MIN,Minnesota Timberwolves,24.0,NBA,PG,22,22,31.5,3.5,10.0,0.356,0.6,2.3,0.255,3.0,7.6,0.387,0.386,2.6,3.2,0.803,0.9,4.8,5.7,8.8,1.7,0.0,2.9,2.7,10.3
2016,18.0,2522,MIN,Minnesota Timberwolves,25.0,NBA,PG,76,76,30.6,2.9,7.7,0.374,0.8,2.5,0.326,2.1,5.2,0.396,0.427,3.5,4.1,0.847,0.5,3.8,4.3,8.7,2.1,0.1,2.5,2.6,10.1
2017,18.0,2522,MIN,Minnesota Timberwolves,26.0,NBA,PG,75,75,32.9,3.5,8.7,0.402,0.8,2.6,0.306,2.7,6.1,0.443,0.448,3.4,3.8,0.891,0.9,3.2,4.1,9.1,1.7,0.1,2.6,2.7,11.1
2018,29.0,2522,UTA,Utah Jazz,27.0,NBA,PG,77,77,29.3,4.5,10.7,0.418,1.2,3.5,0.352,3.2,7.2,0.451,0.476,2.9,3.3,0.866,0.6,4.0,4.6,5.3,1.6,0.1,2.7,2.7,13.1
2019,29.0,2522,UTA,Utah Jazz,28.0,NBA,PG,68,67,27.9,4.3,10.7,0.404,1.2,3.7,0.311,3.2,7.0,0.454,0.458,2.9,3.4,0.855,0.5,3.1,3.6,6.1,1.3,0.1,2.6,2.6,12.7
2020,24.0,2522,PHO,Phoenix Suns,29.0,NBA,PG,65,65,31.0,4.4,10.6,0.415,1.2,3.3,0.361,3.2,7.3,0.439,0.471,3.0,3.5,0.863,0.7,4.0,4.7,8.8,1.4,0.2,2.7,2.6,13.0
2021,18.0,2522,MIN,Minnesota Timberwolves,30.0,NBA,PG,19,6,23.4,2.1,5.9,0.348,0.3,1.5,0.172,1.8,4.4,0.41,0.371,1.7,2.0,0.842,0.4,3.0,3.4,5.8,1.2,0.0,2.1,1.9,6.1
