Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2000,8,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",24.0,NBA,SF,52.0,0.0,589.0,4.0,10.1,0.39,0.1,0.8,0.11,3.9,9.3,0.42,3.3,4.6,0.72,6.5,3.4,9.8,1.7,3.4,1.1,1.2,8.2,11.3,,113.0,104.0
2001,8,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",25.0,NBA,SF,57.0,0.0,696.0,6.0,10.7,0.56,0.3,0.8,0.36,5.7,9.9,0.57,2.0,3.3,0.61,4.6,3.8,8.4,2.2,2.8,0.9,1.8,7.1,14.2,,117.0,106.0
2002,8,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",26.0,NBA,SF,75.0,21.0,1686.0,4.6,9.7,0.48,0.0,0.4,0.08,4.6,9.3,0.5,2.2,2.9,0.75,4.2,5.2,9.4,1.6,2.4,1.3,1.3,5.4,11.5,,113.0,107.0
2003,8,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",27.0,NBA,SG,62.0,31.0,996.0,5.1,10.4,0.49,0.1,0.4,0.29,5.0,10.1,0.5,1.4,2.2,0.66,4.1,4.2,8.3,2.9,3.4,1.5,2.3,4.3,11.8,,103.0,99.0
2004,8,310,DEN,Denver Nuggets,Ryan Bowen,"November 20, 1975",28.0,NBA,PF,52.0,1.0,392.0,2.4,7.0,0.34,0.0,0.0,,2.4,7.0,0.34,1.3,1.6,0.83,5.1,6.3,11.4,2.4,2.4,2.1,0.8,6.2,6.0,,109.0,101.0
2005,11,310,HOU,Houston Rockets,Ryan Bowen,"November 20, 1975",29.0,NBA,SF,66.0,6.0,604.0,4.2,9.9,0.42,0.3,0.5,0.5,3.9,9.4,0.42,1.3,1.9,0.67,1.9,4.9,6.8,1.6,2.1,0.4,0.6,5.5,9.9,,104.0,103.0
2006,11,310,HOU,Houston Rockets,Ryan Bowen,"November 20, 1975",30.0,NBA,SF,68.0,19.0,652.0,3.1,10.4,0.3,0.3,1.8,0.14,2.8,8.5,0.33,0.9,1.2,0.79,2.6,4.8,7.4,2.0,1.8,0.5,1.1,7.1,7.4,,83.0,105.0
2008,19,310,NOH,New Orleans Hornets,Ryan Bowen,"November 20, 1975",32.0,NBA,SF,53.0,4.0,660.0,4.0,8.1,0.49,0.0,0.1,0.0,4.0,8.0,0.5,1.3,2.3,0.55,4.4,3.6,8.1,2.0,2.6,0.9,1.2,6.2,9.2,,115.0,106.0
2009,19,310,NOH,New Orleans Hornets,Ryan Bowen,"November 20, 1975",33.0,NBA,SF,21.0,3.0,219.0,5.5,9.5,0.58,0.0,0.0,,5.5,9.5,0.58,0.7,1.2,0.6,2.5,3.5,6.0,2.2,3.5,1.2,1.2,9.2,11.7,,118.0,105.0
2010,21,310,OKC,Oklahoma City Thunder,Ryan Bowen,"November 20, 1975",34.0,NBA,SF,1.0,0.0,8.0,6.4,6.4,1.0,0.0,0.0,,6.4,6.4,1.0,12.9,12.9,1.0,6.4,6.4,12.9,0.0,6.4,0.0,0.0,12.9,25.8,,224.0,96.0
