Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1989,16,835,MIA,Miami Heat,Kevin Edwards,"October 30, 1965",23.0,NBA,SG,79.0,62.0,2349.0,9.7,22.8,0.42,0.2,0.8,0.27,9.5,22.0,0.43,3.0,4.0,0.75,1.8,3.7,5.4,7.2,2.9,0.6,5.1,3.2,22.6,92.0,109.0
1990,16,835,MIA,Miami Heat,Kevin Edwards,"October 30, 1965",24.0,NBA,SG,78.0,54.0,2211.0,8.5,20.6,0.41,0.2,0.6,0.3,8.3,20.0,0.42,3.0,3.9,0.76,1.7,4.4,6.1,5.4,2.7,0.7,3.9,3.2,20.2,92.0,108.0
1991,16,835,MIA,Miami Heat,Kevin Edwards,"October 30, 1965",25.0,NBA,SG,79.0,16.0,2000.0,9.2,22.4,0.41,0.6,2.0,0.29,8.6,20.4,0.42,4.1,5.1,0.8,1.9,3.0,5.0,5.8,3.1,1.1,3.9,3.7,23.1,97.0,107.0
1992,16,835,MIA,Miami Heat,Kevin Edwards,"October 30, 1965",26.0,NBA,PG,81.0,1.0,1840.0,8.7,19.1,0.45,0.2,0.9,0.22,8.5,18.3,0.46,4.3,5.1,0.85,1.5,4.1,5.6,4.5,2.6,0.5,3.2,3.7,21.9,104.0,110.0
1993,16,835,MIA,Miami Heat,Kevin Edwards,"October 30, 1965",27.0,NBA,SG,40.0,30.0,1134.0,9.7,20.7,0.47,0.2,0.8,0.29,9.4,19.9,0.47,5.3,6.3,0.84,2.1,3.3,5.4,5.4,3.0,0.5,3.4,3.1,24.9,108.0,108.0
1994,3,835,NJN,New Jersey Nets,Kevin Edwards,"October 30, 1965",28.0,NBA,SG,82.0,82.0,2727.0,8.7,18.9,0.46,0.6,1.8,0.35,8.0,17.1,0.47,3.1,4.0,0.77,1.7,3.4,5.2,4.3,2.2,0.6,2.5,2.8,21.1,106.0,107.0
1995,3,835,NJN,New Jersey Nets,Kevin Edwards,"October 30, 1965",29.0,NBA,SG,14.0,14.0,466.0,7.7,17.2,0.45,2.0,5.0,0.4,5.7,12.2,0.47,4.5,4.7,0.95,1.1,3.0,4.1,3.0,2.1,0.6,3.9,4.7,21.9,104.0,110.0
1996,3,835,NJN,New Jersey Nets,Kevin Edwards,"October 30, 1965",30.0,NBA,SG,34.0,33.0,1007.0,7.4,20.4,0.36,2.2,5.5,0.4,5.2,15.0,0.35,3.6,4.4,0.81,0.7,3.2,3.9,3.7,2.8,0.4,3.6,3.5,20.7,94.0,108.0
1997,3,835,NJN,New Jersey Nets,Kevin Edwards,"October 30, 1965",31.0,NBA,PG,32.0,0.0,477.0,7.5,19.9,0.38,1.6,4.7,0.35,5.9,15.3,0.39,4.0,4.7,0.86,1.0,3.7,4.7,6.2,1.9,0.4,5.3,3.7,20.7,92.0,112.0
1998,31,835,TOT,Total After Trade,Kevin Edwards,"October 30, 1965",32.0,NBA,SG,39.0,5.0,487.0,6.2,18.1,0.34,0.7,1.6,0.4,5.6,16.4,0.34,3.3,3.8,0.86,2.2,3.7,5.9,4.3,2.8,0.1,3.3,3.1,16.4,91.0,107.0
1998,3,835,NJN,New Jersey Nets,Kevin Edwards,"October 30, 1965",32.0,NBA,SG,27.0,5.0,352.0,5.5,15.9,0.35,0.6,1.6,0.36,4.9,14.2,0.35,1.9,2.2,0.87,1.6,3.4,5.1,3.9,3.1,0.0,3.0,3.0,13.6,88.0,107.0
1998,22,835,ORL,Orlando Magic,Kevin Edwards,"October 30, 1965",32.0,NBA,SG,12.0,0.0,135.0,8.2,24.1,0.34,0.8,1.6,0.5,7.3,22.4,0.33,6.9,8.2,0.85,3.7,4.5,8.2,5.3,2.0,0.4,4.1,3.3,24.1,95.0,106.0
2001,15,835,VAN,Vancouver Grizzlies,Kevin Edwards,"October 30, 1965",35.0,NBA,SG,46.0,5.0,634.0,4.6,14.0,0.33,0.4,1.6,0.26,4.2,12.5,0.34,3.6,4.4,0.81,1.9,4.9,6.8,4.3,2.4,0.7,3.1,3.8,13.2,86.0,106.0
