Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,26,SAC,Sacramento Kings,Peja Stojakovic,27,5,5,203,6.9,14.7,0.47,2.0,5.3,0.37,5.0,9.4,0.53,3.7,3.9,0.96,1.1,3.5,4.6,1.2,0.7,0.2,0.4,2.7,19.5
2005,26,SAC,Sacramento Kings,Mike Bibby,26,5,5,200,6.5,16.6,0.39,0.9,4.1,0.22,5.6,12.4,0.45,3.8,4.9,0.78,0.9,3.1,4.0,5.9,1.3,0.4,2.3,2.0,17.6
2005,26,SAC,Sacramento Kings,Cuttino Mobley,29,5,5,159,7.0,15.8,0.44,1.6,5.7,0.28,5.4,10.2,0.53,1.1,1.6,0.71,0.9,2.3,3.2,2.0,1.4,0.5,1.4,2.9,16.8
2005,26,SAC,Sacramento Kings,Kenny Thomas,27,5,5,153,5.4,10.6,0.51,0.0,0.0,,5.4,10.6,0.51,3.3,4.7,0.7,4.0,6.4,10.4,2.8,0.9,0.5,1.9,5.2,14.1
2005,26,SAC,Sacramento Kings,Brad Miller,28,5,4,139,6.0,10.4,0.57,0.0,0.5,0.0,6.0,9.8,0.6,2.6,3.6,0.71,2.1,2.8,4.9,4.1,0.3,0.8,2.3,5.4,14.5
2005,26,SAC,Sacramento Kings,Bobby Jackson,31,5,0,79,4.6,16.9,0.27,1.4,8.2,0.17,3.2,8.7,0.37,1.4,1.4,1.0,0.9,1.8,2.7,4.1,0.5,0.5,1.4,2.3,11.8
2005,26,SAC,Sacramento Kings,Darius Songaila,26,5,0,75,3.8,9.1,0.42,0.0,0.0,,3.8,9.1,0.42,1.9,2.4,0.8,2.9,3.8,6.7,1.4,1.0,0.5,1.0,6.7,9.6
2005,26,SAC,Sacramento Kings,Maurice Evans,26,3,0,56,3.9,6.4,0.6,1.3,2.6,0.5,2.6,3.9,0.67,2.6,3.2,0.8,1.3,3.2,4.5,1.9,1.3,0.0,0.0,3.9,11.6
2005,26,SAC,Sacramento Kings,Brian Skinner,28,4,1,47,3.1,6.1,0.5,0.0,0.0,,3.1,6.1,0.5,0.0,0.0,,4.6,3.8,8.4,1.5,1.5,3.1,3.8,3.8,6.1
2005,26,SAC,Sacramento Kings,Corliss Williamson,31,5,0,40,5.4,14.4,0.38,0.0,0.9,0.0,5.4,13.5,0.4,12.6,16.2,0.78,3.6,1.8,5.4,2.7,0.9,1.8,3.6,9.9,23.4
2005,26,SAC,Sacramento Kings,Greg Ostertag,31,2,0,26,4.2,4.2,1.0,0.0,0.0,,4.2,4.2,1.0,0.0,0.0,,5.5,6.9,12.5,0.0,1.4,2.8,2.8,5.5,8.3
2005,26,SAC,Sacramento Kings,Eddie House,26,3,0,23,4.7,12.5,0.38,1.6,1.6,1.0,3.1,11.0,0.29,3.1,3.1,1.0,1.6,1.6,3.1,6.3,0.0,0.0,1.6,3.1,14.1
