Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2930,Melvin Turpin,"December 28, 1960",11.0,0.0,38.0,6.55,12.85,0.51,0.0,0.0,0,6.55,12.85,0.51,1.55,1.95,0.79,2.95,3.75,6.7,1.15,2.2,2.7,3.15,4.1,14.65
