Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011,5,CHI,Charlotte Bobcats,Luol Deng,25,16,16,687,98,230,0.43,22,68,0.32,76,162,0.47,0.47,52,62,0.84,27,79,106,43,24,10,26,40,270
2011,5,CHI,Charlotte Bobcats,Derrick Rose,22,16,16,649,149,376,0.4,25,101,0.25,124,275,0.45,0.43,111,134,0.83,20,49,69,123,22,11,59,33,434
2011,5,CHI,Charlotte Bobcats,Joakim Noah,25,16,16,529,51,124,0.41,0,0,,51,124,0.41,0.41,37,51,0.72,68,95,163,40,16,33,19,63,139
2011,5,CHI,Charlotte Bobcats,Carlos Boozer,29,16,16,507,77,178,0.43,0,1,0.0,77,177,0.44,0.43,48,60,0.8,40,115,155,28,9,7,28,49,202
2011,5,CHI,Charlotte Bobcats,Keith Bogans,30,16,16,307,28,69,0.41,25,59,0.42,3,10,0.3,0.59,1,4,0.25,4,16,20,12,10,3,7,26,82
2011,5,CHI,Charlotte Bobcats,Taj Gibson,25,16,0,284,43,76,0.57,0,1,0.0,43,75,0.57,0.57,9,15,0.6,26,40,66,9,5,22,14,32,95
2011,5,CHI,Charlotte Bobcats,Kyle Korver,29,16,0,276,38,98,0.39,22,52,0.42,16,46,0.35,0.5,7,7,1.0,1,18,19,17,8,3,16,35,105
2011,5,CHI,Charlotte Bobcats,Ronnie Brewer,25,16,0,260,24,50,0.48,3,7,0.43,21,43,0.49,0.51,13,17,0.76,7,27,34,15,12,6,4,14,64
2011,5,CHI,Charlotte Bobcats,Omer Asik,24,15,0,148,6,13,0.46,0,0,,6,13,0.46,0.46,3,10,0.3,10,21,31,1,2,8,7,21,15
2011,5,CHI,Charlotte Bobcats,C.J. Watson,26,16,0,136,19,56,0.34,3,15,0.2,16,41,0.39,0.37,10,11,0.91,2,12,14,31,8,0,17,15,51
2011,5,CHI,Charlotte Bobcats,Kurt Thomas,38,7,0,74,10,18,0.56,0,2,0.0,10,16,0.62,0.56,0,0,,9,10,19,3,1,3,3,12,20
2011,5,CHI,Charlotte Bobcats,Rasual Butler,31,3,0,7,1,1,1.0,1,1,1.0,0,0,,1.5,0,0,,0,1,1,0,0,0,0,0,3
