Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2011.0,14.0,444,LAL,Los Angeles Lakers,Andrew Bynum,23.0,10.0,10.0,320.0,57.0,105.0,0.54,0.0,0.0,,57.0,105.0,0.54,0.54,30.0,36.0,0.83,36.0,60.0,96.0,8.0,5.0,14.0,20.0,33.0,144.0
2011.0,14.0,919,LAL,Los Angeles Lakers,Derek Fisher,36.0,10.0,10.0,325.0,29.0,67.0,0.43,7.0,17.0,0.41,22.0,50.0,0.44,0.48,17.0,21.0,0.81,1.0,26.0,27.0,36.0,14.0,2.0,8.0,25.0,82.0
,,468,,,Derrick Caracter,,,,,,,,,,,,,,,,,,,,,,,,,,
,,818,,,Devin Ebanks,,,,,,,,,,,,,,,,,,,,,,,,,,
2011.0,14.0,2685,LAL,Los Angeles Lakers,Joe Smith,35.0,5.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011.0,14.0,408,LAL,Los Angeles Lakers,Kobe Bryant,32.0,10.0,10.0,354.0,83.0,186.0,0.45,12.0,41.0,0.29,71.0,145.0,0.49,0.48,50.0,61.0,0.82,8.0,26.0,34.0,33.0,16.0,3.0,31.0,23.0,228.0
2011.0,14.0,2185,LAL,Los Angeles Lakers,Lamar Odom,31.0,10.0,1.0,286.0,45.0,98.0,0.46,4.0,20.0,0.2,41.0,78.0,0.53,0.48,27.0,38.0,0.71,13.0,52.0,65.0,21.0,2.0,4.0,15.0,25.0,121.0
2011.0,14.0,3019,LAL,Los Angeles Lakers,Luke Walton,30.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011.0,14.0,169,LAL,Los Angeles Lakers,Matt Barnes,30.0,10.0,0.0,131.0,15.0,38.0,0.4,2.0,12.0,0.17,13.0,26.0,0.5,0.42,4.0,7.0,0.57,11.0,17.0,28.0,5.0,7.0,2.0,6.0,23.0,36.0
2011.0,14.0,3231,LAL,Los Angeles Lakers,Metta World Peace,31.0,9.0,9.0,287.0,35.0,79.0,0.44,9.0,28.0,0.32,26.0,51.0,0.51,0.5,16.0,21.0,0.76,17.0,24.0,41.0,20.0,10.0,7.0,9.0,23.0,95.0
2011.0,14.0,1008,LAL,Los Angeles Lakers,Pau Gasol,30.0,10.0,10.0,358.0,47.0,112.0,0.42,1.0,2.0,0.5,46.0,110.0,0.42,0.42,36.0,45.0,0.8,32.0,46.0,78.0,38.0,4.0,17.0,17.0,33.0,131.0
,,2986,,,Sasha Vujacic,,,,,,,,,,,,,,,,,,,,,,,,,,
2011.0,14.0,398,LAL,Los Angeles Lakers,Shannon Brown,25.0,10.0,0.0,166.0,28.0,61.0,0.46,7.0,25.0,0.28,21.0,36.0,0.58,0.52,9.0,14.0,0.64,5.0,14.0,19.0,7.0,6.0,2.0,9.0,10.0,72.0
2011.0,14.0,260,LAL,Los Angeles Lakers,Steve Blake,30.0,9.0,0.0,145.0,7.0,23.0,0.3,6.0,18.0,0.33,1.0,5.0,0.2,0.44,0.0,0.0,,1.0,13.0,14.0,20.0,5.0,0.0,5.0,8.0,20.0
2011.0,14.0,2400,LAL,Los Angeles Lakers,Theo Ratliff,37.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,14.0,1514,LAL,Los Angeles Lakers,Trey Johnson,26.0,3.0,0.0,12.0,1.0,5.0,0.2,0.0,1.0,0.0,1.0,4.0,0.25,0.2,1.0,2.0,0.5,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,3.0
