Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,5.0,390,CHI,Charlotte Bobcats,23.0,NBA,C,62,3,13.2,1.7,3.2,0.527,0.0,0.0,,1.7,3.2,0.527,0.527,0.7,1.2,0.639,1.1,2.3,3.5,0.4,0.3,0.1,1.0,2.1,4.2
1988,5.0,390,CHI,Charlotte Bobcats,24.0,NBA,C,46,27,12.8,1.7,3.8,0.448,0.0,0.0,0.0,1.7,3.8,0.451,0.448,0.9,1.5,0.577,1.4,2.0,3.5,0.6,0.2,0.1,0.8,1.8,4.3
1989,29.0,390,UTA,Utah Jazz,25.0,NBA,C,66,16,15.9,1.6,3.8,0.419,0.0,0.0,,1.6,3.8,0.419,0.419,1.4,2.0,0.708,1.4,2.5,3.9,0.6,0.4,0.3,1.2,2.0,4.5
1990,29.0,390,UTA,Utah Jazz,26.0,NBA,C,82,0,17.0,2.2,4.2,0.515,0.0,0.0,0.5,2.1,4.2,0.515,0.516,1.9,2.4,0.789,1.4,3.2,4.5,0.6,0.4,0.3,1.1,2.3,6.2
1991,29.0,390,UTA,Utah Jazz,27.0,NBA,C,82,2,17.0,1.6,3.5,0.454,0.0,0.0,,1.6,3.5,0.454,0.454,1.6,2.2,0.742,1.3,2.8,4.1,0.6,0.4,0.3,1.0,2.0,4.8
1992,29.0,390,UTA,Utah Jazz,28.0,NBA,C,82,1,21.7,2.7,6.0,0.453,0.0,0.0,0.0,2.7,5.9,0.454,0.453,2.3,3.5,0.667,2.3,3.5,5.8,1.0,0.5,0.4,1.3,2.4,7.7
1993,29.0,390,UTA,Utah Jazz,29.0,NBA,C,82,21,18.9,2.1,5.0,0.43,0.0,0.0,0.0,2.1,5.0,0.431,0.43,1.4,2.0,0.689,1.8,3.0,4.8,0.8,0.4,0.3,1.2,2.3,5.7
1994,18.0,390,MIN,Minnesota Timberwolves,30.0,NBA,C,82,40,23.4,1.4,3.2,0.427,0.0,0.0,0.0,1.4,3.1,0.43,0.427,0.9,1.4,0.653,1.5,4.0,5.5,0.9,0.6,0.4,0.9,2.7,3.6
1995,18.0,390,MIN,Minnesota Timberwolves,31.0,NBA,C,27,0,7.9,0.4,1.5,0.25,0.0,0.0,0.0,0.4,1.4,0.256,0.25,0.6,1.0,0.556,0.3,1.3,1.7,0.4,0.3,0.0,0.6,1.3,1.3
1996,23.0,390,PHI,Philadelphia 76Ers,32.0,NBA,C,9,1,18.0,1.0,1.8,0.563,0.0,0.0,,1.0,1.8,0.563,0.563,0.9,1.9,0.471,1.6,2.6,4.1,0.3,0.3,0.2,0.7,2.7,2.9
1997,24.0,390,PHO,Phoenix Suns,33.0,NBA,C,6,1,13.8,0.8,2.0,0.417,0.0,0.0,,0.8,2.0,0.417,0.417,1.0,1.7,0.6,1.5,2.7,4.2,0.8,0.2,0.2,0.3,1.5,2.7
