Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2006,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",20.0,NBA,SG,49.0,3.0,886.0,7.7,18.5,0.42,1.6,4.8,0.34,6.0,13.7,0.44,2.4,3.4,0.71,1.3,4.8,6.1,4.5,1.9,0.6,3.4,4.0,19.4,,95.0,107.0
2007,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",21.0,NBA,SG,77.0,53.0,2638.0,8.8,18.5,0.48,0.7,2.6,0.27,8.1,15.9,0.51,5.0,6.6,0.76,1.1,3.3,4.5,5.9,2.4,0.4,4.1,3.9,23.3,,104.0,109.0
2008,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",22.0,NBA,SG,81.0,72.0,3071.0,10.3,19.4,0.53,0.2,0.8,0.23,10.1,18.6,0.55,5.1,6.6,0.77,2.1,4.3,6.4,5.0,2.0,0.4,2.7,3.1,25.9,,117.0,111.0
2009,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",23.0,NBA,SG,25.0,25.0,892.0,10.6,23.6,0.45,0.4,1.4,0.31,10.2,22.1,0.46,4.3,5.2,0.83,0.8,5.2,5.9,5.1,2.1,0.4,3.7,3.7,26.0,,99.0,114.0
2010,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",24.0,NBA,SG,64.0,64.0,2647.0,11.4,25.4,0.45,1.4,4.1,0.34,10.0,21.3,0.47,5.3,7.0,0.75,0.8,3.8,4.6,6.1,2.6,0.5,4.4,3.4,29.5,,99.0,112.0
2011,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",25.0,NBA,SG,80.0,80.0,3227.0,11.4,25.3,0.45,2.1,5.9,0.36,9.2,19.3,0.48,5.3,6.8,0.79,0.7,3.7,4.4,7.1,2.6,0.4,4.0,3.2,30.3,,107.0,112.0
2012,31,853,TOT,Total After Trade,Monta Ellis,"October 26, 1985",26.0,NBA,SG,58.0,58.0,2120.0,11.0,25.4,0.43,1.5,4.9,0.31,9.5,20.5,0.46,5.3,6.7,0.8,0.5,4.4,4.9,8.4,2.1,0.4,4.3,3.3,28.8,,101.0,109.0
2012,10,853,GSW,Golden State Warriors,Monta Ellis,"October 26, 1985",26.0,NBA,SG,37.0,37.0,1365.0,11.6,26.8,0.43,1.9,5.9,0.32,9.7,20.9,0.46,5.8,7.1,0.81,0.6,4.2,4.8,8.5,2.1,0.5,4.7,3.2,30.9,,101.0,111.0
2012,17,853,MIL,Milwaukee Bucks,Monta Ellis,"October 26, 1985",26.0,NBA,SG,21.0,21.0,755.0,9.8,22.8,0.43,0.8,3.1,0.27,9.0,19.7,0.46,4.6,6.0,0.76,0.3,4.7,5.0,8.3,2.0,0.4,3.7,3.5,25.1,,100.0,107.0
2013,17,853,MIL,Milwaukee Bucks,Monta Ellis,"October 26, 1985",27.0,NBA,SG,82.0,82.0,3076.0,9.8,23.7,0.42,1.5,5.4,0.29,8.3,18.3,0.45,4.8,6.2,0.77,0.7,4.5,5.2,8.2,2.8,0.6,4.2,2.7,26.0,,100.0,105.0
2014,7,853,DAL,Dallas Mavericks,Monta Ellis,"October 26, 1985",28.0,NBA,SG,82.0,82.0,3023.0,9.8,21.7,0.45,1.2,3.5,0.33,8.6,18.1,0.47,5.8,7.3,0.79,0.6,4.4,5.0,8.0,2.4,0.4,4.5,3.3,26.5,,104.0,109.0
2015,7,853,DAL,Dallas Mavericks,Monta Ellis,"October 26, 1985",29.0,NBA,SG,80.0,80.0,2699.0,11.3,25.3,0.44,1.5,5.3,0.28,9.7,20.0,0.49,4.3,5.7,0.75,0.6,2.9,3.6,6.1,2.8,0.5,3.7,3.7,28.3,,100.0,107.0
2016,12,853,IND,Indiana Pacers,Monta Ellis,"October 26, 1985",30.0,NBA,SG,81.0,81.0,2734.0,7.9,18.5,0.43,1.6,5.1,0.31,6.3,13.4,0.47,2.9,3.7,0.79,0.8,4.2,4.9,7.0,2.7,0.7,3.7,3.2,20.4,,99.0,103.0
2017,12,853,IND,Indiana Pacers,Monta Ellis,"October 26, 1985",31.0,NBA,SG,74.0,33.0,1998.0,6.2,14.0,0.44,1.1,3.4,0.32,5.1,10.6,0.48,2.3,3.2,0.73,0.5,4.6,5.1,5.9,2.0,0.7,3.4,3.7,15.8,,97.0,110.0
