Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,23.0,DEN,NBA,PF,18,,148,15,49,0.306,0,1,0.0,15,48,0.313,0.306,7,10,0.7,13,24,37,11,4,4,13,31,37
1982,24.0,DEN,NBA,PF,40,4.0,262,51,116,0.44,1,1,1.0,50,115,0.435,0.444,21,36,0.583,18,47,65,26,10,16,37,59,124
1983,25.0,DEN,NBA,PF,45,3.0,433,70,153,0.458,0,1,0.0,70,152,0.461,0.458,33,51,0.647,37,89,126,39,24,19,50,83,173
