SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2007,15,MEM,Mike Miller,26,70,69,39.1,6.6,14.4,0.46,2.9,7.1,0.41,3.8,7.3,0.51,0.56,2.3,2.9,0.79,0.7,4.7,5.4,4.3,0.8,0.3,2.6,2.0,18.5
2007,15,MEM,Pau Gasol,26,59,59,36.2,7.8,14.5,0.54,0.1,0.2,0.27,7.8,14.4,0.54,0.54,5.1,6.8,0.75,2.5,7.3,9.8,3.4,0.5,2.1,2.7,2.3,20.8
2007,15,MEM,Chucky Atkins,32,75,23,27.5,4.1,9.5,0.43,1.5,4.1,0.38,2.6,5.5,0.47,0.52,3.4,4.1,0.81,0.2,1.6,1.9,4.6,0.7,0.1,1.7,1.8,13.2
2007,15,MEM,Rudy Gay,20,78,43,27.0,4.1,9.7,0.42,0.7,1.8,0.36,3.4,7.9,0.44,0.46,1.9,2.7,0.73,1.2,3.3,4.5,1.3,0.9,0.9,1.8,2.5,10.8
2007,15,MEM,Hakim Warrick,24,82,43,26.2,4.5,8.7,0.52,0.0,0.1,0.0,4.5,8.6,0.53,0.52,3.6,4.7,0.77,1.6,3.5,5.1,0.9,0.5,0.4,2.0,2.8,12.7
2007,15,MEM,Damon Stoudamire,33,62,51,24.2,2.8,7.0,0.39,1.0,2.8,0.34,1.8,4.2,0.43,0.46,1.1,1.3,0.8,0.5,1.7,2.2,4.8,0.8,0.0,1.6,1.5,7.5
2007,15,MEM,Dahntay Jones,26,78,25,21.4,2.8,5.9,0.48,0.1,0.2,0.42,2.8,5.8,0.48,0.48,1.8,2.2,0.79,0.6,1.4,2.0,0.9,0.5,0.3,1.2,2.5,7.5
2007,15,MEM,Tarence Kinsey,22,48,12,20.1,2.9,6.3,0.46,0.3,1.0,0.28,2.6,5.4,0.49,0.48,1.6,2.0,0.8,0.6,1.4,2.0,0.9,1.1,0.0,1.0,1.2,7.7
2007,15,MEM,Eddie Jones,35,29,14,19.3,2.0,5.2,0.38,0.8,2.6,0.3,1.2,2.7,0.46,0.45,0.9,1.2,0.74,0.5,1.6,2.1,1.1,0.8,0.1,0.8,1.9,5.6
2007,15,MEM,Stromile Swift,27,54,18,19.1,3.0,6.4,0.46,0.0,0.1,0.0,3.0,6.3,0.47,0.46,1.8,2.5,0.72,1.6,3.1,4.6,0.3,0.6,1.1,1.3,2.7,7.8
2007,15,MEM,Junior Harrington,26,29,8,18.7,2.0,4.7,0.42,0.2,0.9,0.27,1.7,3.8,0.45,0.44,1.1,1.6,0.67,0.4,1.9,2.3,3.1,0.7,0.2,1.8,2.7,5.2
2007,15,MEM,Lawrence Roberts,24,54,18,17.9,1.7,3.9,0.45,0.0,0.0,0.0,1.7,3.8,0.46,0.45,1.8,2.4,0.72,1.9,3.0,4.8,0.6,0.7,0.2,0.7,2.5,5.2
2007,15,MEM,Kyle Lowry,20,10,0,17.5,1.4,3.8,0.37,0.3,0.8,0.38,1.1,3.0,0.37,0.41,2.5,2.8,0.89,1.2,1.9,3.1,3.2,1.4,0.1,1.2,2.0,5.6
2007,15,MEM,Alexander Johnson,23,59,19,12.8,1.5,2.9,0.54,0.0,0.0,,1.5,2.9,0.54,0.54,1.3,2.0,0.66,0.8,2.2,3.1,0.3,0.4,0.6,0.8,2.3,4.4
2007,15,MEM,Jake Tsakalidis,27,23,7,11.2,0.9,2.2,0.4,0.0,0.0,,0.9,2.2,0.4,0.4,0.6,1.0,0.58,1.0,1.7,2.8,0.1,0.3,0.5,0.9,1.5,2.3
2007,15,MEM,Brian Cardinal,29,28,1,11.2,1.5,3.0,0.49,0.6,1.6,0.41,0.9,1.5,0.58,0.6,0.9,1.0,0.93,0.5,1.6,2.1,1.1,0.8,0.0,0.8,1.5,4.5
2007,15,MEM,Will Conroy,24,3,0,5.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.3,0.3,0.7,0.3,0.0,0.0,0.0,0.3,0.0
2007,15,MEM,Scott Padgett,30,7,0,4.7,0.1,1.0,0.14,0.0,0.6,0.0,0.1,0.4,0.33,0.14,0.0,0.3,0.0,0.7,0.6,1.3,0.0,0.1,0.0,0.1,0.3,0.3
