PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Dwyane Wade,25,51,50,37.9,9.3,18.9,0.491,0.4,1.5,0.266,8.8,17.3,0.511,0.502,8.5,10.5,0.807,1.0,3.7,4.7,7.5,2.1,1.2,4.2,2.3,27.4
Udonis Haslem,26,79,79,31.4,4.5,9.1,0.49200000000000005,0.0,0.1,0.0,4.5,9.0,0.495,0.49200000000000005,1.7,2.6,0.68,2.4,5.9,8.3,1.2,0.6,0.3,1.4,3.0,10.7
Jason Williams,31,61,55,30.6,3.9,9.3,0.413,1.6,4.8,0.33899999999999997,2.2,4.5,0.493,0.501,1.5,1.7,0.9129999999999999,0.3,2.0,2.3,5.3,1.0,0.0,1.6,1.1,10.9
Eddie Jones,35,35,27,29.5,3.5,7.7,0.446,1.6,4.2,0.37799999999999995,1.9,3.5,0.528,0.55,1.0,1.2,0.8290000000000001,0.5,3.2,3.7,2.2,1.3,0.2,0.7,2.0,9.5
Shaquille O'Neal,34,40,39,28.4,7.1,12.0,0.591,0.0,0.0,,7.1,12.0,0.591,0.591,3.1,7.4,0.42200000000000004,2.4,5.0,7.4,2.0,0.2,1.4,2.4,3.5,17.3
James Posey,30,71,19,27.0,2.6,6.1,0.431,1.4,3.6,0.375,1.3,2.4,0.514,0.5429999999999999,1.1,1.4,0.8270000000000001,0.9,4.1,5.0,1.3,1.0,0.3,0.8,2.7,7.7
Jason Kapono,25,67,35,26.4,4.1,8.4,0.494,1.6,3.1,0.514,2.5,5.3,0.48200000000000004,0.59,1.0,1.1,0.892,0.4,2.3,2.7,1.2,0.6,0.0,1.0,2.0,10.9
Antoine Walker,30,78,15,23.3,3.4,8.6,0.397,1.1,3.9,0.275,2.3,4.7,0.499,0.46,0.6,1.3,0.43799999999999994,1.2,3.2,4.3,1.7,0.6,0.2,1.8,2.2,8.5
Gary Payton,38,68,28,22.1,2.1,5.4,0.39299999999999996,0.5,1.8,0.26,1.6,3.6,0.461,0.43700000000000006,0.6,0.8,0.667,0.3,1.7,1.9,3.0,0.6,0.0,1.0,1.7,5.3
Alonzo Mourning,36,77,43,20.4,3.1,5.5,0.56,0.0,0.0,,3.1,5.5,0.56,0.56,2.4,4.0,0.601,1.6,2.9,4.5,0.2,0.2,2.3,1.7,2.8,8.6
Dorell Wright,21,66,19,19.6,2.5,5.5,0.445,0.1,0.5,0.147,2.4,5.0,0.47600000000000003,0.452,1.0,1.3,0.7440000000000001,0.6,3.5,4.1,1.4,0.6,0.7,1.0,1.7,6.0
Michael Doleac,29,56,0,12.5,1.5,3.1,0.469,0.0,0.0,0.0,1.5,3.1,0.47100000000000003,0.469,0.6,0.7,0.878,0.8,2.0,2.8,0.4,0.3,0.3,0.5,1.7,3.6
Wayne Simien,23,8,0,11.6,1.1,2.9,0.391,0.0,0.0,,1.1,2.9,0.391,0.391,0.6,0.9,0.7140000000000001,0.6,0.8,1.4,0.5,0.3,0.0,0.4,1.6,2.9
Robert Hite,23,12,0,11.3,1.6,5.0,0.317,0.4,1.9,0.217,1.2,3.1,0.37799999999999995,0.358,0.7,1.0,0.667,0.3,1.0,1.3,0.7,0.3,0.2,0.5,0.7,4.3
Chris Quinn,23,42,1,9.7,1.1,3.1,0.366,0.5,1.4,0.35100000000000003,0.7,1.8,0.37799999999999995,0.44299999999999995,0.6,0.9,0.6759999999999999,0.1,0.6,0.7,1.5,0.4,0.0,0.5,0.8,3.4
Earl Barron,25,28,0,7.3,0.9,3.0,0.289,0.0,0.0,0.0,0.9,2.9,0.293,0.289,0.6,0.6,0.9440000000000001,0.7,0.8,1.5,0.2,0.2,0.1,0.4,0.8,2.3
