Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1982,23.0,IND,NBA,C,82.0,75.0,2277.0,6.4,13.5,0.477,0.0,0.1,0.286,6.4,13.4,0.478,2.0,3.0,0.67,2.8,6.8,9.6,2.2,0.8,2.8,2.2,3.2,14.9
1983,24.0,IND,NBA,C,78.0,74.0,2513.0,8.3,16.7,0.499,0.0,0.1,0.0,8.3,16.6,0.502,2.2,3.2,0.705,2.2,6.2,8.4,3.8,0.8,2.4,3.3,3.3,18.8
1984,25.0,IND,NBA,C,69.0,53.0,2279.0,6.5,13.6,0.478,0.0,0.1,0.0,6.5,13.5,0.48,3.3,4.7,0.702,2.4,6.3,8.8,3.4,0.9,1.7,3.3,3.0,16.3
1985,26.0,IND,NBA,C,75.0,70.0,2557.0,8.1,17.0,0.475,0.0,0.1,0.111,8.1,16.9,0.478,3.2,4.8,0.657,2.2,6.8,8.9,3.5,0.8,1.9,3.7,3.1,19.4
1986,27.0,IND,NBA,C,78.0,74.0,2770.0,8.1,16.6,0.492,0.0,0.2,0.083,8.1,16.4,0.496,3.8,5.2,0.73,2.2,7.0,9.2,2.3,0.6,2.4,2.7,3.2,20.1
1987,28.0,IND,NBA,PF,74.0,67.0,2526.0,6.4,13.4,0.48,0.0,0.1,0.0,6.4,13.3,0.485,2.8,3.8,0.74,2.0,5.7,7.7,2.5,0.8,1.3,2.1,3.6,15.7
1988,29.0,IND,NBA,C,75.0,37.0,1966.0,5.7,13.4,0.425,0.0,0.1,0.0,5.7,13.3,0.428,2.3,3.1,0.737,2.1,6.5,8.6,1.8,0.7,2.7,2.2,4.5,13.7
1989,30.0,TOT,NBA,C,76.0,66.0,2470.0,4.7,10.8,0.436,0.0,0.1,0.0,4.7,10.7,0.439,1.9,2.8,0.686,2.0,6.7,8.6,1.8,0.7,2.0,2.2,3.4,11.3
1989,30.0,IND,NBA,C,46.0,46.0,1567.0,5.6,12.5,0.45,0.0,0.1,0.0,5.6,12.4,0.453,2.1,2.9,0.714,2.0,7.1,9.1,2.0,0.7,1.8,2.5,3.6,13.3
1989,30.0,DAL,NBA,C,30.0,20.0,903.0,3.1,7.9,0.396,0.0,0.1,0.0,3.1,7.8,0.4,1.7,2.7,0.632,1.9,5.9,7.9,1.4,0.6,2.2,1.6,3.2,7.9
1990,31.0,DAL,NBA,C,81.0,19.0,2199.0,4.8,10.9,0.444,0.0,0.1,0.222,4.8,10.7,0.447,1.8,2.6,0.679,1.2,5.2,6.4,1.9,0.8,1.7,1.7,4.0,11.5
1991,32.0,DAL,NBA,C,60.0,36.0,1832.0,6.5,12.9,0.507,0.0,0.1,0.0,6.5,12.8,0.51,1.6,2.6,0.638,1.7,5.3,7.0,1.9,0.6,1.7,2.2,3.9,14.7
1992,33.0,DAL,NBA,C,75.0,26.0,2040.0,6.5,15.0,0.431,0.0,0.1,0.167,6.5,14.9,0.433,2.2,3.0,0.725,1.9,6.1,8.0,1.7,0.6,1.7,2.0,3.3,15.2
1993,34.0,NYK,NBA,C,55.0,0.0,571.0,4.5,11.0,0.411,0.0,0.0,,4.5,11.0,0.411,0.9,1.3,0.667,2.8,6.4,9.2,1.2,1.3,1.8,1.4,4.9,10.0
1994,35.0,NYK,NBA,C,70.0,3.0,774.0,4.8,10.8,0.442,0.0,0.0,0.0,4.8,10.8,0.444,1.3,2.0,0.643,2.6,5.9,8.5,1.3,0.8,2.0,1.8,5.0,10.8
1995,36.0,NYK,NBA,C,56.0,3.0,743.0,4.0,8.7,0.456,0.0,0.0,,4.0,8.7,0.456,1.1,1.8,0.622,1.1,5.3,6.4,1.3,0.6,2.2,1.9,5.2,9.1
1996,37.0,TOT,NBA,"C,PF",44.0,2.0,571.0,3.9,9.6,0.408,0.1,0.3,0.25,3.8,9.3,0.412,0.8,1.3,0.65,0.9,4.7,5.7,1.7,0.9,2.1,1.4,5.0,8.7
1996,37.0,TOR,NBA,C,1.0,0.0,31.0,3.5,9.3,0.375,0.0,0.0,,3.5,9.3,0.375,0.0,0.0,,1.2,8.1,9.3,0.0,1.2,2.3,0.0,4.6,7.0
1996,37.0,NYK,NBA,PF,43.0,2.0,540.0,3.9,9.6,0.41,0.1,0.3,0.25,3.9,9.3,0.414,0.9,1.3,0.65,0.9,4.5,5.5,1.8,0.9,2.1,1.5,5.0,8.8
1997,38.0,NYK,NBA,PF,21.0,2.0,184.0,3.5,9.0,0.391,0.0,0.2,0.0,3.5,8.8,0.4,0.6,0.8,0.75,1.8,4.3,6.1,1.0,0.8,1.0,1.0,3.5,7.6
1998,39.0,NYK,NBA,PF,27.0,0.0,178.0,3.6,8.7,0.419,0.0,0.0,,3.6,8.7,0.419,0.2,1.6,0.125,1.2,4.7,5.9,0.8,1.2,1.8,1.0,6.9,7.5
1999,40.0,NYK,NBA,C,6.0,0.0,34.0,4.2,8.5,0.5,0.0,0.0,,4.2,8.5,0.5,2.1,2.1,1.0,3.2,3.2,6.4,0.0,0.0,2.1,2.1,2.1,10.6
