Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,22.0,GSW,NBA,C,55.0,1.0,656.0,3.8,9.3,0.406,0.0,0.1,0.0,3.8,9.3,0.408,1.5,3.4,0.435,4.0,6.1,10.1,0.8,0.7,2.9,2.7,5.2,9.1
1999,23.0,GSW,NBA,C,44.0,0.0,614.0,3.0,7.1,0.43,0.0,0.0,,3.0,7.1,0.43,1.5,3.0,0.49,4.6,6.7,11.4,1.1,0.9,2.5,1.8,5.3,7.6
2001,25.0,GSW,NBA,C,58.0,37.0,1457.0,3.9,9.3,0.416,0.0,0.0,,3.9,9.3,0.416,0.7,1.7,0.441,3.9,6.2,10.0,1.2,0.8,3.9,2.0,3.4,8.5
2002,26.0,GSW,NBA,C,79.0,36.0,1485.0,4.1,9.3,0.444,0.0,0.0,,4.1,9.3,0.444,0.9,2.3,0.398,3.6,5.7,9.3,1.0,0.9,4.1,1.8,4.3,9.2
2003,27.0,GSW,NBA,C,82.0,0.0,1787.0,3.7,7.0,0.536,0.0,0.0,0.0,3.7,6.9,0.538,1.4,2.1,0.673,3.5,6.3,9.9,0.7,0.8,4.1,1.5,4.3,8.9
2004,28.0,GSW,NBA,C,44.0,8.0,572.0,3.7,8.2,0.454,0.0,0.0,,3.7,8.2,0.454,1.2,2.2,0.543,3.4,7.1,10.5,1.1,0.4,2.9,1.3,4.3,8.6
2005,29.0,GSW,NBA,C,78.0,50.0,1700.0,3.3,6.6,0.502,0.0,0.0,,3.3,6.6,0.502,0.8,1.5,0.556,3.5,5.6,9.1,1.2,0.6,3.4,1.2,4.3,7.5
2006,30.0,GSW,NBA,C,77.0,72.0,1824.0,3.0,5.9,0.507,0.0,0.0,,3.0,5.9,0.507,0.8,1.3,0.612,2.8,5.5,8.4,0.7,0.9,2.5,1.6,4.2,6.8
2007,31.0,GSW,NBA,C,48.0,6.0,475.0,3.6,6.4,0.565,0.0,0.0,,3.6,6.4,0.565,0.8,1.9,0.44,3.9,5.7,9.5,1.4,0.8,3.8,1.7,4.6,8.1
2008,32.0,ORL,NBA,C,82.0,0.0,774.0,3.3,7.1,0.458,0.0,0.0,,3.3,7.1,0.458,0.7,1.6,0.471,3.3,6.4,9.7,0.8,0.7,2.1,1.5,4.4,7.3
2009,33.0,TOT,NBA,C,10.0,0.0,62.0,4.1,6.4,0.636,0.0,0.0,,4.1,6.4,0.636,1.7,3.5,0.5,5.2,9.9,15.1,0.6,0.0,4.6,1.7,2.9,9.9
2009,33.0,ORL,NBA,C,9.0,0.0,59.0,4.3,6.7,0.636,0.0,0.0,,4.3,6.7,0.636,1.8,3.7,0.5,5.5,10.4,15.9,0.6,0.0,4.9,1.8,2.4,10.4
2009,33.0,MEM,NBA,C,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
