Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3008,Ben Wallace,"September 10, 1974",130.0,116.0,33.91,2.59,5.29,0.49,0.0,0.08,0,2.59,5.24,0.49,0.49,1.57,3.75,0.42,3.47,7.41,10.9,1.29,1.46,1.85,1.01,2.19,6.78
