Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1984,29,304,UTA,Utah Jazz,30.0,NBA,PF,5.0,55.0,1.1,0.64,0.0,1.25,4.2,7.9,6.1,4.6,0.0,1.0,39.2,7.7,,0.0,0.0,0.0,-0.02,,-6.9,-0.4,-7.3,-0.1
