Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2005,22.0,ORL,NBA,PG,79.0,21.0,1612.0,9.0,19.7,0.455,1.4,4.4,0.312,7.6,15.3,0.497,2.3,3.4,0.682,1.6,4.4,6.1,7.4,2.5,0.1,3.7,6.3,21.7,,103.0,108.0
2006,23.0,ORL,NBA,PG,62.0,33.0,1784.0,10.6,21.9,0.483,2.1,5.0,0.424,8.4,16.9,0.5,4.3,5.5,0.779,1.2,4.3,5.5,9.2,2.1,0.3,4.5,5.3,27.6,,110.0,108.0
2007,24.0,ORL,NBA,PG,77.0,77.0,2331.0,8.6,20.1,0.43,1.5,4.4,0.335,7.1,15.6,0.457,4.2,5.1,0.828,1.1,4.3,5.4,7.6,1.7,0.1,4.2,5.2,22.9,,103.0,107.0
2008,25.0,ORL,NBA,PG,69.0,62.0,1961.0,7.4,15.8,0.469,1.7,4.0,0.416,5.7,11.8,0.488,3.3,4.0,0.828,0.7,5.6,6.4,10.0,1.7,0.1,3.7,4.4,19.8,,113.0,107.0
2009,26.0,ORL,NBA,PG,42.0,42.0,1309.0,10.6,21.1,0.503,3.3,7.2,0.453,7.3,13.9,0.529,3.4,3.9,0.887,0.8,5.0,5.8,9.0,2.0,0.1,3.3,4.9,27.9,,121.0,103.0
2010,27.0,ORL,NBA,PG,65.0,64.0,1860.0,8.9,19.8,0.449,2.4,6.3,0.381,6.5,13.5,0.481,2.7,3.3,0.845,0.7,4.7,5.4,9.9,1.3,0.1,3.9,4.1,22.9,,110.0,106.0
2011,28.0,ORL,NBA,PG,76.0,76.0,2319.0,8.5,19.0,0.446,2.7,6.7,0.401,5.8,12.3,0.471,2.9,3.7,0.802,0.8,4.3,5.1,10.3,1.7,0.1,4.4,4.7,22.6,,109.0,104.0
2012,29.0,ORL,NBA,PG,57.0,57.0,1706.0,8.2,19.2,0.427,2.7,7.3,0.377,5.4,11.9,0.459,2.2,2.8,0.807,0.9,4.8,5.7,10.3,1.2,0.2,4.3,4.1,21.4,,106.0,107.0
2013,30.0,ORL,NBA,PG,56.0,56.0,1977.0,8.1,20.5,0.392,3.2,9.4,0.341,4.9,11.2,0.435,2.3,2.7,0.873,0.6,4.9,5.5,10.9,1.9,0.2,4.1,4.2,21.7,,101.0,110.0
2014,31.0,ORL,NBA,PG,68.0,68.0,2179.0,6.9,17.6,0.394,3.2,9.2,0.348,3.7,8.4,0.444,2.3,2.6,0.857,0.7,4.8,5.4,11.2,1.2,0.1,3.9,3.4,19.3,,104.0,111.0
2015,32.0,TOT,NBA,PG,63.0,29.0,1407.0,7.3,18.0,0.407,3.2,9.2,0.345,4.1,8.8,0.472,0.9,1.3,0.667,1.2,4.0,5.2,9.0,1.7,0.2,3.9,4.8,18.6,,101.0,110.0
2015,32.0,DAL,NBA,PG,23.0,23.0,584.0,5.3,14.1,0.374,3.3,8.9,0.369,2.0,5.2,0.383,0.6,0.7,0.875,1.2,4.2,5.4,8.2,1.3,0.2,3.4,4.6,14.4,,102.0,110.0
2015,32.0,BOS,NBA,PG,6.0,1.0,121.0,3.7,17.0,0.22,2.1,10.3,0.2,1.7,6.6,0.25,2.5,3.7,0.667,1.2,5.8,7.0,13.7,2.9,0.0,3.7,5.4,12.0,,85.0,104.0
2015,32.0,DEN,NBA,PG,34.0,5.0,702.0,9.6,21.3,0.45,3.3,9.2,0.354,6.3,12.1,0.524,0.8,1.4,0.579,1.1,3.6,4.7,8.9,1.8,0.3,4.3,5.0,23.3,,103.0,111.0
2016,33.0,DEN,NBA,PG,39.0,15.0,1036.0,5.5,14.9,0.368,2.1,7.0,0.299,3.4,7.9,0.429,1.5,1.7,0.857,0.9,4.6,5.6,9.2,1.2,0.2,3.2,4.8,14.5,,99.0,112.0
2017,34.0,DEN,NBA,PG,75.0,39.0,2045.0,6.4,14.4,0.444,2.5,6.5,0.388,3.9,7.9,0.489,1.1,1.5,0.714,0.7,3.9,4.6,9.2,1.3,0.2,3.1,4.7,16.4,,111.0,115.0
2018,35.0,TOT,NBA,PG,50.0,0.0,1013.0,4.5,11.6,0.389,1.9,5.9,0.331,2.6,5.7,0.45,0.8,0.9,0.8,0.6,4.3,4.9,8.5,1.3,0.2,3.2,3.8,11.7,,99.0,112.0
2018,35.0,NOP,NBA,PG,43.0,0.0,897.0,4.5,10.9,0.41,2.1,5.9,0.364,2.3,5.1,0.463,0.7,0.9,0.765,0.6,4.5,5.1,8.3,1.2,0.2,3.0,3.6,11.8,,104.0,112.0
2018,35.0,DET,NBA,PG,7.0,0.0,116.0,4.7,16.8,0.282,0.4,6.0,0.071,4.3,10.8,0.4,1.3,1.3,1.0,0.9,2.6,3.4,9.9,1.7,0.4,4.7,6.0,11.2,,75.0,110.0
