Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2010,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",21.0,NBA,PG,71.0,3.0,719.0,6.7,16.8,0.4,0.5,2.4,0.22,6.1,14.4,0.43,3.0,3.6,0.84,0.4,4.6,5.0,9.0,2.5,0.8,3.7,6.1,16.9,96.0,106.0
2011,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",22.0,NBA,PG,70.0,7.0,963.0,7.4,17.0,0.44,1.0,2.7,0.38,6.4,14.3,0.45,4.3,5.4,0.79,0.6,5.1,5.7,7.7,2.5,1.4,3.6,4.6,20.1,102.0,105.0
2012,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",23.0,NBA,PG,66.0,66.0,2183.0,7.8,16.4,0.48,1.2,3.6,0.34,6.6,12.7,0.51,3.4,4.5,0.76,0.5,3.4,3.9,7.8,2.6,0.9,3.3,3.5,20.3,108.0,102.0
2013,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",24.0,NBA,PG,80.0,78.0,2628.0,8.7,19.2,0.45,1.8,4.9,0.36,6.9,14.3,0.48,3.9,4.5,0.88,0.5,3.1,3.5,11.4,2.3,0.6,4.5,3.6,23.0,106.0,106.0
2014,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",25.0,NBA,PG,79.0,79.0,2542.0,9.1,20.8,0.44,1.5,4.5,0.33,7.6,16.3,0.47,6.3,7.5,0.85,0.7,3.5,4.2,10.5,1.8,0.3,4.6,3.2,26.0,106.0,109.0
2015,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",26.0,NBA,PG,73.0,72.0,2228.0,9.4,20.3,0.46,1.6,4.7,0.34,7.7,15.6,0.5,6.3,7.3,0.86,0.7,3.5,4.2,11.8,2.9,0.7,4.7,3.2,26.7,111.0,104.0
2016,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",27.0,NBA,PG,79.0,78.0,2255.0,9.5,21.7,0.44,2.4,6.0,0.4,7.1,15.6,0.45,5.7,6.8,0.84,0.7,4.0,4.7,10.3,2.1,0.5,4.8,3.7,27.2,105.0,104.0
2017,12,2826,IND,Indiana Pacers,Jeff Teague,"June 10, 1988",28.0,NBA,PG,82.0,82.0,2657.0,7.6,17.1,0.44,1.7,4.7,0.36,5.9,12.4,0.48,6.8,7.8,0.87,0.6,5.6,6.2,12.0,1.9,0.6,4.1,3.1,23.6,115.0,110.0
2018,18,2826,MIN,Minnesota Timberwolves,Jeff Teague,"June 10, 1988",29.0,NBA,PG,70.0,70.0,2311.0,7.7,17.2,0.45,1.8,4.9,0.37,5.8,12.2,0.48,4.4,5.2,0.84,0.5,4.0,4.5,10.6,2.2,0.5,3.8,3.7,21.5,111.0,112.0
2019,18,2826,MIN,Minnesota Timberwolves,Jeff Teague,"June 10, 1988",30.0,NBA,PG,42.0,41.0,1264.0,6.7,15.8,0.42,1.3,4.0,0.33,5.3,11.8,0.45,4.7,5.8,0.8,0.6,3.4,4.0,13.0,1.6,0.7,3.7,3.4,19.3,112.0,116.0
2020,31,2826,TOT,Total After Trade,Jeff Teague,"June 10, 1988",31.0,NBA,PG,59.0,17.0,1464.0,6.8,15.5,0.44,1.4,3.7,0.37,5.4,11.8,0.46,5.5,6.3,0.87,0.9,3.7,4.5,9.8,1.4,0.6,3.7,3.4,20.4,112.0,116.0
2020,18,2826,MIN,Minnesota Timberwolves,Jeff Teague,"June 10, 1988",31.0,NBA,PG,34.0,13.0,945.0,7.1,15.9,0.45,1.6,4.3,0.38,5.5,11.6,0.47,6.1,7.1,0.87,0.7,3.6,4.3,10.2,1.2,0.6,3.7,3.4,22.0,116.0,116.0
2020,1,2826,ATL,Atlanta Hawks,Jeff Teague,"June 10, 1988",31.0,NBA,PG,25.0,4.0,519.0,6.1,14.8,0.41,0.9,2.7,0.33,5.2,12.1,0.43,4.2,4.8,0.89,1.1,3.8,4.8,9.0,1.7,0.5,3.6,3.2,17.3,105.0,117.0
2021,2,2826,BOS,Boston Celtics,Jeff Teague,"June 10, 1988",32.0,NBA,PG,23.0,3.0,397.0,5.2,16.0,0.32,2.0,4.7,0.42,3.2,11.3,0.28,3.3,3.7,0.9,0.9,3.7,4.5,5.7,2.6,0.4,3.1,2.9,15.6,94.0,112.0
