Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2882,70.0,15.0,127.83,5.21,12.91,0.4,0.39,3.07,0.13,4.83,9.84,0.49,1.39,1.65,0.84,1.01,2.09,3.1,5.83,1.95,0.08,2.75,3.54,12.21
