Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2008,17,2598,MIL,Milwaukee Bucks,21.0,NBA,PG,17.0,450.0,16.2,0.51,0.06,0.35,2.0,13.6,7.6,43.5,2.0,0.5,21.0,17.1,,0.5,0.2,0.7,0.08,,0.2,-1.2,-1.0,0.1
2009,17,2598,MIL,Milwaukee Bucks,22.0,NBA,PG,79.0,2173.0,17.6,0.52,0.04,0.46,3.3,11.7,7.3,34.6,2.0,0.3,14.0,22.4,,3.5,2.1,5.6,0.12,,1.4,0.1,1.6,1.9
2010,18,2598,MIN,Minnesota Timberwolves,23.0,NBA,PG,82.0,1732.0,12.9,0.51,0.03,0.42,3.7,10.3,6.9,23.3,1.6,0.2,17.2,19.9,,0.5,0.6,1.1,0.03,,-1.8,-1.2,-3.0,-0.4
2011,6,2598,CLE,Cleveland Cavaliers,24.0,NBA,PG,81.0,2133.0,19.0,0.56,0.02,0.55,2.4,11.6,6.9,35.0,1.5,0.3,15.6,24.2,,3.8,0.6,4.4,0.1,,1.8,-1.4,0.3,1.3
2012,31,2598,TOT,Total After Trade,25.0,NBA,PG,64.0,1707.0,16.7,0.54,0.17,0.44,2.2,12.0,7.1,35.5,1.4,0.1,17.3,21.6,,2.9,0.8,3.7,0.1,,1.0,-1.4,-0.4,0.7
2012,6,2598,CLE,Cleveland Cavaliers,25.0,NBA,PG,41.0,1006.0,16.4,0.51,0.18,0.42,2.1,12.7,7.2,37.1,1.4,0.1,16.4,22.4,,1.5,0.3,1.8,0.08,,1.0,-1.6,-0.6,0.4
2012,14,2598,LAL,Los Angeles Lakers,25.0,NBA,PG,23.0,701.0,17.3,0.57,0.17,0.48,2.3,11.1,6.9,33.1,1.3,0.2,18.8,20.5,,1.4,0.5,1.9,0.13,,1.0,-1.1,-0.1,0.3
2013,4,2598,CHA,Charlotte Bobcats,26.0,NBA,SG,61.0,1652.0,17.7,0.53,0.16,0.51,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,,2.9,0.0,2.9,0.08,,1.6,-2.0,-0.4,0.7
2014,31,2598,TOT,Total After Trade,27.0,NBA,PG,83.0,2214.0,16.0,0.54,0.16,0.52,1.9,8.6,5.2,25.7,1.2,0.3,13.5,22.7,,3.1,1.2,4.3,0.09,,0.7,-1.5,-0.8,0.7
2014,4,2598,CHA,Charlotte Bobcats,27.0,NBA,PG,55.0,1305.0,14.6,0.51,0.15,0.5,1.9,8.3,5.1,26.2,1.3,0.4,14.1,23.4,,0.8,1.3,2.0,0.08,,-0.5,-0.7,-1.3,0.2
2014,17,2598,MIL,Milwaukee Bucks,27.0,NBA,PG,28.0,909.0,18.0,0.58,0.18,0.56,2.0,9.1,5.4,25.1,0.9,0.3,12.7,21.6,,2.4,-0.1,2.3,0.12,,2.4,-2.5,-0.1,0.4
2015,31,2598,TOT,Total After Trade,28.0,NBA,PG,64.0,1188.0,11.1,0.49,0.18,0.52,2.3,11.2,6.9,23.0,1.2,0.0,17.3,18.7,,0.4,0.7,1.1,0.04,,-1.8,-0.9,-2.7,-0.2
2015,26,2598,SAC,Sacramento Kings,28.0,NBA,PG,36.0,642.0,8.1,0.44,0.15,0.48,2.4,9.6,6.1,22.7,1.0,0.0,18.7,18.7,,-0.4,0.1,-0.3,-0.02,,-3.2,-1.9,-5.1,-0.5
2015,30,2598,WAS,Washington Wizards,28.0,NBA,PG,28.0,546.0,14.7,0.55,0.21,0.56,2.1,13.1,7.7,23.4,1.5,0.0,15.7,18.6,,0.8,0.6,1.4,0.12,,-0.2,0.3,0.1,0.3
2016,30,2598,WAS,Washington Wizards,29.0,NBA,PG,82.0,1667.0,15.9,0.56,0.19,0.48,1.6,12.2,6.8,22.0,1.3,0.2,13.8,21.8,,2.5,1.3,3.8,0.11,,0.2,-0.5,-0.3,0.7
2017,4,2598,CHO,Charlotte Hornets,30.0,NBA,PG,50.0,811.0,12.4,0.5,0.24,0.45,1.5,8.5,4.9,24.2,1.7,0.3,12.7,20.1,,0.3,0.6,0.9,0.06,,-2.0,-0.4,-2.4,-0.1
2018,31,2598,TOT,Total After Trade,31.0,NBA,PG,28.0,392.0,11.2,0.48,0.22,0.49,1.7,9.1,5.4,27.2,1.8,0.4,17.4,19.3,,0.1,0.3,0.3,0.04,,-2.3,-0.9,-3.2,-0.1
2018,20,2598,NYK,New York Knicks,31.0,NBA,PG,13.0,167.0,6.2,0.4,0.21,0.28,0.7,11.2,6.0,21.9,2.1,0.5,20.1,19.5,,-0.3,0.1,-0.2,-0.06,,-5.3,0.0,-5.4,-0.1
2018,30,2598,WAS,Washington Wizards,31.0,NBA,PG,15.0,225.0,14.9,0.53,0.23,0.66,2.5,7.5,5.0,31.1,1.5,0.4,15.4,19.1,,0.4,0.1,0.5,0.12,,-0.1,-1.5,-1.6,0.0
