Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2009,13,1063,LAC,Los Angeles Clippers,20.0,NBA,SG,78.0,65.0,2677.0,8.0,17.5,0.46,2.6,6.6,0.39,5.5,11.0,0.5,5.8,6.8,0.85,0.9,3.0,3.9,4.2,1.5,0.7,3.2,3.3,24.4,,112.0,115.0
2010,13,1063,LAC,Los Angeles Clippers,21.0,NBA,SG,62.0,60.0,2229.0,8.2,18.2,0.45,2.8,7.5,0.37,5.4,10.8,0.5,5.2,7.0,0.74,0.6,3.1,3.7,4.3,1.6,0.3,3.3,2.2,24.3,,107.0,113.0
2011,13,1063,LAC,Los Angeles Clippers,22.0,NBA,SG,56.0,56.0,2112.0,10.5,23.2,0.45,2.6,7.1,0.36,7.9,16.1,0.49,7.0,8.5,0.82,1.1,2.9,4.0,6.0,1.7,0.4,3.7,2.8,30.5,,112.0,112.0
2012,19,1063,NOH,New Orleans Hornets,23.0,NBA,SG,9.0,9.0,310.0,11.0,24.5,0.45,1.8,7.0,0.25,9.3,17.5,0.53,8.6,11.4,0.75,0.4,4.0,4.4,5.4,2.3,0.7,4.2,3.5,32.4,,105.0,106.0
2013,19,1063,NOH,New Orleans Hornets,24.0,NBA,SG,42.0,40.0,1264.0,10.1,25.0,0.4,2.4,7.4,0.32,7.7,17.6,0.44,8.0,9.5,0.84,0.4,2.9,3.3,5.9,1.9,0.3,5.0,3.2,30.6,,101.0,112.0
2014,19,1063,NOP,New Orleans Pelicans,25.0,NBA,SG,64.0,64.0,2057.0,9.0,20.7,0.44,2.6,6.5,0.39,6.5,14.2,0.46,4.4,5.6,0.78,0.8,3.4,4.2,5.3,1.9,0.3,3.4,2.9,25.0,,105.0,113.0
2015,19,1063,NOP,New Orleans Pelicans,26.0,NBA,SG,61.0,60.0,2018.0,7.4,18.1,0.41,3.7,8.2,0.45,3.7,9.9,0.38,2.8,3.5,0.8,0.7,3.4,4.1,6.0,1.3,0.4,3.2,3.8,21.3,,106.0,111.0
2016,19,1063,NOP,New Orleans Pelicans,27.0,NBA,SG,45.0,44.0,1481.0,7.7,18.5,0.42,3.8,9.8,0.38,4.0,8.6,0.46,3.7,4.2,0.89,0.3,3.0,3.3,4.1,1.4,0.5,2.4,3.3,23.0,,108.0,113.0
2017,11,1063,HOU,Houston Rockets,28.0,NBA,SG,75.0,15.0,2323.0,8.5,21.0,0.41,5.1,13.7,0.37,3.4,7.3,0.47,3.0,3.6,0.84,0.6,3.6,4.2,3.9,1.0,0.8,2.5,3.1,25.1,,109.0,113.0
2018,11,1063,HOU,Houston Rockets,29.0,NBA,SG,69.0,30.0,2154.0,9.5,22.2,0.43,5.0,13.9,0.36,4.5,8.3,0.54,4.5,5.5,0.81,0.6,3.3,3.9,3.5,1.0,0.6,3.0,2.6,28.4,,110.0,110.0
2019,11,1063,HOU,Houston Rockets,30.0,NBA,SG,68.0,53.0,2158.0,8.7,21.3,0.41,4.9,13.6,0.36,3.8,7.7,0.5,2.7,3.5,0.78,0.4,3.0,3.4,2.9,0.9,0.6,2.0,3.3,25.1,,108.0,115.0
2020,11,1063,HOU,Houston Rockets,31.0,NBA,SF,36.0,15.0,1016.0,7.8,21.1,0.37,4.4,13.8,0.32,3.4,7.3,0.47,3.7,4.9,0.77,0.4,2.8,3.2,2.5,1.0,0.6,2.0,3.2,23.7,,101.0,115.0
2021,11,1063,HOU,Houston Rockets,32.0,NBA,SG,11.0,5.0,314.0,10.1,21.8,0.46,4.4,12.5,0.35,5.7,9.3,0.61,5.0,6.2,0.8,0.5,3.0,3.5,3.3,1.1,0.9,2.6,2.6,29.5,,113.0,113.0
