PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Alex English,35,3,3,108,10.7,20.7,0.516,0.0,0.0,,10.7,20.7,0.516,4.7,5.3,0.875,2.7,1.7,4.3,3.7,0.3,0.0,4.7,2.0,26.0
Bill Hanzlik,31,3,3,106,4.8,11.2,0.424,1.0,2.0,0.5,3.7,9.2,0.40700000000000003,2.4,4.1,0.583,2.0,4.8,6.8,3.1,1.7,0.3,0.7,4.4,12.9
Walter Davis,34,3,0,94,11.9,23.0,0.517,0.0,1.5,0.0,11.9,21.4,0.5539999999999999,5.7,5.7,1.0,0.8,1.1,1.9,1.5,1.1,0.0,3.1,4.2,29.5
Michael Adams,26,2,1,75,7.2,17.3,0.41700000000000004,4.8,10.6,0.455,2.4,6.7,0.35700000000000004,3.4,3.8,0.875,2.4,5.8,8.2,4.3,1.4,0.0,3.8,2.9,22.6
Elston Turner,29,3,0,74,2.9,6.3,0.462,0.0,0.5,0.0,2.9,5.8,0.5,1.0,2.9,0.33299999999999996,1.0,4.4,5.4,1.5,0.5,0.0,0.0,4.4,6.8
Darwin Cook,30,3,3,66,6.5,13.1,0.5,0.5,1.1,0.5,6.0,12.0,0.5,3.3,3.3,1.0,1.1,6.0,7.1,6.0,1.6,0.0,2.2,6.5,16.9
Fat Lever,28,2,2,58,5.6,14.9,0.375,1.2,1.9,0.667,4.3,13.0,0.33299999999999996,1.2,1.2,1.0,1.2,6.8,8.1,11.8,2.5,0.0,3.7,2.5,13.7
Wayne Cooper,32,3,3,44,4.9,9.8,0.5,0.0,0.0,,4.9,9.8,0.5,0.0,0.0,,3.3,7.4,10.6,1.6,0.8,1.6,0.0,8.2,9.8
Danny Schayes,29,2,0,36,1.0,7.0,0.14300000000000002,0.0,0.0,,1.0,7.0,0.14300000000000002,6.0,8.0,0.75,2.0,9.0,11.0,1.0,1.0,1.0,1.0,4.0,8.0
Dave Greenwood,31,3,0,34,2.1,6.4,0.33299999999999996,0.0,0.0,,2.1,6.4,0.33299999999999996,1.1,2.1,0.5,2.1,9.5,11.6,1.1,1.1,1.1,6.4,7.4,5.3
Jerome Lane,22,2,0,21,3.4,12.0,0.28600000000000003,0.0,1.7,0.0,3.4,10.3,0.33299999999999996,3.4,3.4,1.0,1.7,8.6,10.3,3.4,0.0,0.0,0.0,6.9,10.3
Blair Rasmussen,26,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0
