Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,25,786,POR,Portland Trail Blazers,21.0,NBA,SG,82.0,3.0,17.2,3.1,6.8,0.45,0.0,0.0,0.25,3.1,6.8,0.45,0.45,1.5,2.1,0.73,1.4,1.5,2.9,1.9,1.3,0.4,1.5,2.5,7.7
1985,25,786,POR,Portland Trail Blazers,22.0,NBA,SG,80.0,43.0,31.9,7.2,14.5,0.49,0.1,0.5,0.22,7.1,14.1,0.5,0.5,2.8,3.7,0.76,2.7,3.2,6.0,5.5,2.2,0.9,2.8,3.3,17.2
1986,25,786,POR,Portland Trail Blazers,23.0,NBA,SG,75.0,58.0,34.3,7.2,15.2,0.48,0.2,0.8,0.2,7.1,14.4,0.49,0.48,3.9,5.1,0.77,2.3,3.3,5.6,8.0,2.6,0.6,3.8,3.6,18.5
1987,25,786,POR,Portland Trail Blazers,24.0,NBA,SG,82.0,82.0,38.0,8.6,17.2,0.5,0.1,0.6,0.23,8.5,16.6,0.51,0.51,4.4,5.7,0.76,2.8,3.5,6.3,6.9,2.5,0.9,3.1,3.4,21.7
1988,25,786,POR,Portland Trail Blazers,25.0,NBA,SG,81.0,80.0,37.8,10.5,20.7,0.51,0.1,0.6,0.21,10.3,20.1,0.52,0.51,5.9,7.2,0.81,3.2,3.4,6.6,5.8,2.5,0.6,2.9,3.1,27.0
1989,25,786,POR,Portland Trail Blazers,26.0,NBA,SG,78.0,78.0,39.3,10.6,21.4,0.5,0.3,1.3,0.26,10.3,20.1,0.51,0.5,5.6,7.0,0.8,3.7,4.2,7.9,5.8,2.7,0.7,3.2,3.4,27.2
1990,25,786,POR,Portland Trail Blazers,27.0,NBA,SG,73.0,73.0,36.8,9.2,18.6,0.49,0.4,1.5,0.28,8.8,17.1,0.51,0.5,4.6,5.9,0.77,2.8,4.1,6.9,5.9,2.0,0.7,2.6,3.0,23.3
1991,25,786,POR,Portland Trail Blazers,28.0,NBA,SG,82.0,82.0,34.8,7.9,16.3,0.48,0.7,2.3,0.32,7.1,14.0,0.51,0.5,5.1,6.4,0.79,2.6,4.1,6.7,6.0,1.8,0.7,2.8,2.8,21.5
1992,25,786,POR,Portland Trail Blazers,29.0,NBA,SG,76.0,76.0,36.2,9.1,19.4,0.47,1.5,4.4,0.34,7.6,15.0,0.51,0.51,5.3,6.6,0.79,2.2,4.4,6.6,6.7,1.8,0.9,3.2,3.0,25.0
1993,25,786,POR,Portland Trail Blazers,30.0,NBA,SG,49.0,49.0,34.1,7.1,16.7,0.43,0.6,2.7,0.23,6.5,13.9,0.47,0.45,5.0,6.0,0.84,2.6,3.7,6.3,5.7,1.9,0.8,2.3,3.2,19.9
1994,25,786,POR,Portland Trail Blazers,31.0,NBA,SG,68.0,68.0,34.3,7.0,16.3,0.43,1.0,3.2,0.32,5.9,13.0,0.45,0.46,4.2,5.4,0.78,2.3,4.3,6.5,4.9,1.4,0.5,2.5,3.0,19.2
1995,31,786,TOT,Total After Trade,32.0,NBA,SG,76.0,75.0,35.9,7.5,16.3,0.46,1.9,5.4,0.36,5.6,10.9,0.51,0.52,4.8,5.8,0.82,2.0,4.3,6.3,4.8,1.8,0.6,2.4,2.7,21.8
1995,25,786,POR,Portland Trail Blazers,32.0,NBA,SG,41.0,41.0,34.8,7.4,17.4,0.43,2.1,5.9,0.36,5.3,11.5,0.46,0.49,5.0,6.0,0.84,2.0,3.7,5.7,5.1,1.8,0.5,2.4,2.9,22.0
1995,11,786,HOU,Houston Rockets,32.0,NBA,SG,35.0,34.0,37.1,7.6,15.0,0.51,1.7,4.8,0.36,5.9,10.2,0.57,0.56,4.5,5.5,0.81,1.9,5.1,7.0,4.4,1.8,0.7,2.5,2.5,21.4
1996,11,786,HOU,Houston Rockets,33.0,NBA,SG,52.0,51.0,38.4,6.4,14.7,0.43,1.5,4.5,0.33,4.9,10.2,0.48,0.48,5.1,6.5,0.78,1.9,5.3,7.2,5.8,2.0,0.5,2.6,2.9,19.3
1997,11,786,HOU,Houston Rockets,34.0,NBA,SG,62.0,62.0,36.6,6.4,14.5,0.44,1.9,5.4,0.36,4.5,9.1,0.49,0.51,3.2,4.3,0.75,1.9,4.1,6.0,5.7,1.9,0.6,2.5,2.4,18.0
1998,11,786,HOU,Houston Rockets,35.0,NBA,SG,70.0,70.0,35.3,6.5,15.1,0.43,1.5,4.8,0.32,4.9,10.4,0.48,0.48,4.0,4.9,0.8,1.5,3.4,4.9,5.5,1.8,0.6,2.7,2.8,18.4
