Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012,8,889,DEN,Denver Nuggets,22.0,NBA,PF,46.0,39.0,22.5,3.9,6.7,0.59,0.0,0.0,,3.9,6.7,0.59,0.59,2.4,3.6,0.66,3.1,4.6,7.7,0.8,0.7,1.0,1.2,2.5,10.2
2013,8,889,DEN,Denver Nuggets,23.0,NBA,PF,80.0,80.0,28.1,4.8,8.6,0.55,0.0,0.0,,4.8,8.6,0.55,0.55,2.0,3.3,0.61,3.3,5.9,9.2,1.0,1.0,1.0,1.4,2.9,11.5
2014,8,889,DEN,Denver Nuggets,24.0,NBA,PF,80.0,77.0,27.2,5.6,10.3,0.55,0.0,0.0,0.0,5.6,10.2,0.55,0.55,2.5,3.9,0.65,3.0,5.6,8.6,1.2,0.9,0.9,1.7,2.4,13.7
2015,8,889,DEN,Denver Nuggets,25.0,NBA,PF,75.0,71.0,27.8,5.0,9.8,0.51,0.0,0.1,0.12,5.0,9.7,0.51,0.51,2.7,3.8,0.69,3.2,5.7,8.9,1.2,0.8,0.8,1.6,2.8,12.6
2016,8,889,DEN,Denver Nuggets,26.0,NBA,PF,67.0,64.0,25.3,5.2,9.3,0.56,0.0,0.0,0.5,5.2,9.3,0.56,0.56,2.0,3.3,0.61,3.5,5.2,8.7,1.2,0.5,0.9,1.4,2.5,12.5
2017,8,889,DEN,Denver Nuggets,27.0,NBA,PF,61.0,34.0,21.2,3.7,6.8,0.55,0.0,0.1,0.0,3.7,6.7,0.56,0.55,2.1,3.1,0.69,3.0,4.6,7.6,0.9,0.7,0.7,1.0,2.0,9.6
2018,8,889,DEN,Denver Nuggets,28.0,NBA,PF,32.0,7.0,14.4,2.4,4.6,0.51,0.0,0.0,0.0,2.4,4.6,0.52,0.51,1.1,1.6,0.71,2.1,2.7,4.8,0.6,0.4,0.4,0.7,1.6,5.9
2019,31,889,TOT,Total After Trade,29.0,NBA,C,37.0,13.0,19.7,4.2,7.2,0.59,0.2,0.7,0.32,4.0,6.5,0.62,0.6,1.7,2.7,0.65,2.6,4.1,6.8,0.5,0.5,0.6,0.9,2.2,10.4
2019,3,889,BRK,Brooklyn Nets,29.0,NBA,C,12.0,0.0,9.8,2.1,3.5,0.6,0.1,0.4,0.2,2.0,3.1,0.65,0.61,0.8,1.3,0.62,1.3,2.4,3.7,0.2,0.2,0.3,0.5,0.7,5.1
2019,11,889,HOU,Houston Rockets,29.0,NBA,C,25.0,13.0,24.4,5.2,8.9,0.59,0.3,0.8,0.35,5.0,8.1,0.61,0.6,2.2,3.3,0.65,3.3,5.0,8.2,0.7,0.6,0.8,1.1,3.0,12.9
