Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2001,13,1812,LAC,Los Angeles Clippers,21.0,NBA,SF,69.0,9.0,1359.0,6.0,12.9,0.46,0.5,1.5,0.3,5.5,11.4,0.48,5.9,7.6,0.77,2.3,5.4,7.7,2.2,0.9,0.2,2.8,3.7,18.3
2002,13,1812,LAC,Los Angeles Clippers,22.0,NBA,SG,63.0,52.0,1615.0,5.2,11.8,0.44,1.0,3.1,0.33,4.2,8.7,0.48,4.5,5.6,0.8,1.2,3.9,5.1,2.5,0.9,0.4,2.6,3.5,16.0
2003,13,1812,LAC,Los Angeles Clippers,23.0,NBA,SG,64.0,57.0,2006.0,6.2,13.9,0.44,1.1,3.2,0.35,5.0,10.7,0.47,5.8,7.3,0.8,1.4,4.4,5.8,2.2,1.0,0.3,2.6,3.5,19.3
2004,13,1812,LAC,Los Angeles Clippers,24.0,NBA,SF,73.0,72.0,2628.0,6.2,13.9,0.45,1.0,3.2,0.33,5.2,10.7,0.48,7.2,8.5,0.85,1.3,4.6,5.9,3.1,0.9,0.2,2.8,3.0,20.7
2005,13,1812,LAC,Los Angeles Clippers,25.0,NBA,SG,66.0,60.0,2436.0,6.3,14.6,0.43,0.8,2.5,0.3,5.5,12.1,0.46,8.3,9.7,0.86,1.0,4.8,5.8,3.3,1.0,0.1,2.9,2.8,21.6
2006,13,1812,LAC,Los Angeles Clippers,26.0,NBA,SF,32.0,13.0,943.0,6.4,14.3,0.44,0.9,2.7,0.34,5.5,11.6,0.47,8.1,9.8,0.83,1.1,5.4,6.5,2.5,0.7,0.2,3.0,3.6,21.8
2007,13,1812,LAC,Los Angeles Clippers,27.0,NBA,SF,75.0,31.0,2291.0,5.8,12.7,0.45,0.2,1.0,0.2,5.6,11.7,0.48,8.2,9.9,0.82,1.4,5.5,6.9,3.3,1.0,0.2,3.2,3.8,19.9
2008,13,1812,LAC,Los Angeles Clippers,28.0,NBA,SF,70.0,65.0,2502.0,6.6,14.4,0.46,1.1,2.9,0.38,5.5,11.5,0.48,8.0,9.8,0.81,1.1,4.5,5.7,2.7,1.0,0.1,2.8,3.0,22.3
2009,10,1812,GSW,Golden State Warriors,29.0,NBA,PF,51.0,19.0,1588.0,6.6,14.4,0.46,0.5,2.2,0.25,6.1,12.2,0.5,7.8,9.4,0.82,1.1,5.3,6.4,2.1,1.0,0.2,2.7,4.4,21.5
2010,10,1812,GSW,Golden State Warriors,30.0,NBA,PF,70.0,49.0,2081.0,7.9,15.3,0.52,0.2,0.9,0.26,7.7,14.5,0.53,8.0,9.5,0.84,1.6,4.9,6.5,3.0,0.9,0.1,2.9,4.0,24.0
2011,17,1812,MIL,Milwaukee Bucks,31.0,NBA,SF,67.0,18.0,1401.0,6.5,14.4,0.45,0.7,2.0,0.36,5.8,12.4,0.47,7.0,8.4,0.83,1.1,5.1,6.2,2.2,0.5,0.1,3.3,4.5,20.7
2012,4,1812,CHA,Charlotte Bobcats,32.0,NBA,SF,32.0,28.0,881.0,5.7,15.2,0.37,1.0,2.7,0.36,4.7,12.5,0.38,7.3,8.5,0.86,0.9,4.2,5.1,1.6,0.9,0.0,2.4,3.4,19.6
2013,9,1812,DET,Detroit Pistons,33.0,NBA,SF,18.0,0.0,257.0,3.8,10.6,0.36,0.7,2.9,0.24,3.1,7.7,0.4,5.0,6.7,0.75,0.7,2.8,3.5,2.7,0.8,0.3,2.4,5.9,13.3
