Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,12,1634,IND,Indiana Pacers,27.0,NBA,SF,75.0,,1910.0,9.3,17.4,0.53,0.1,0.4,0.27,9.2,17.0,0.54,5.1,6.3,0.81,3.3,5.4,8.7,3.7,2.0,0.2,3.2,2.3,23.7,,116.0,107.0
1981,12,1634,IND,Indiana Pacers,28.0,NBA,SG,82.0,,2385.0,10.9,20.4,0.53,0.1,0.4,0.16,10.8,20.1,0.54,6.8,8.2,0.83,3.8,4.4,8.2,3.1,1.7,0.2,3.5,3.1,28.6,,117.0,107.0
1982,12,1634,IND,Indiana Pacers,29.0,NBA,SF,81.0,19.0,1803.0,10.2,20.6,0.5,0.2,0.9,0.28,10.0,19.7,0.5,6.3,7.6,0.83,2.6,4.3,6.9,3.2,1.7,0.4,3.7,3.6,26.9,,108.0,107.0
1983,12,1634,IND,Indiana Pacers,30.0,NBA,SG,80.0,54.0,2262.0,10.5,20.1,0.52,0.1,0.4,0.16,10.4,19.7,0.53,7.0,8.3,0.84,3.1,3.5,6.6,3.9,1.3,0.2,3.9,2.9,28.0,,114.0,112.0
1984,26,1634,KCK,Kansas City Kings,31.0,NBA,SF,75.0,39.0,1885.0,8.9,18.0,0.49,0.1,0.3,0.29,8.8,17.7,0.5,6.0,7.0,0.86,2.2,4.1,6.3,4.0,1.3,0.1,3.8,3.0,23.8,,108.0,110.0
1985,31,1634,TOT,Total After Trade,32.0,NBA,"SF,SG",68.0,1.0,800.0,9.0,20.4,0.44,0.6,1.4,0.44,8.4,19.0,0.44,3.7,4.2,0.88,2.9,3.9,6.8,4.6,0.9,0.1,4.0,3.6,22.3,,100.0,113.0
1985,26,1634,KCK,Kansas City Kings,32.0,NBA,SG,16.0,0.0,189.0,7.5,16.8,0.45,0.2,0.2,1.0,7.3,16.5,0.44,3.2,3.9,0.81,2.4,2.9,5.4,5.1,0.5,0.2,3.2,3.4,18.5,,103.0,116.0
1985,27,1634,SAS,San Antonio Spurs,32.0,NBA,SF,52.0,1.0,611.0,9.4,21.5,0.44,0.8,1.8,0.42,8.7,19.7,0.44,3.9,4.3,0.9,3.0,4.2,7.3,4.5,1.1,0.1,4.3,3.6,23.5,,100.0,112.0
