Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,21,1466,SEA,Seattle Supersonics,Avery Johnson,"March 25, 1965",23.0,NBA,PG,6.0,31.0,19.8,0.43,0.33,0.17,6.9,7.8,7.3,24.1,6.5,0.0,0.0,17.2,0.0,0.0,0.1,0.15,1.7,4.1,5.8,0.1
1991,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",25.0,NBA,PG,3.0,19.0,1.5,0.17,0.2,0.4,0.0,0.0,0.0,25.0,2.5,0.0,0.0,12.8,0.0,0.0,0.0,-0.08,-7.2,-1.3,-8.5,0.0
1993,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",27.0,NBA,PG,10.0,314.0,13.2,0.54,0.01,0.2,3.0,8.1,5.6,37.1,1.6,0.2,23.2,14.0,0.3,0.3,0.6,0.09,0.5,-0.5,0.0,0.2
1994,10,1466,GSW,Golden State Warriors,Avery Johnson,"March 25, 1965",28.0,NBA,PG,3.0,41.0,20.5,0.53,0.06,0.0,0.0,8.4,4.4,32.1,4.8,1.4,15.0,20.2,0.1,0.0,0.0,0.05,1.1,1.9,3.0,0.1
1995,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",29.0,NBA,PG,15.0,575.0,16.8,0.54,0.01,0.33,1.8,4.4,3.2,38.2,1.9,0.8,13.0,18.2,0.9,0.8,1.8,0.15,2.8,1.3,4.1,0.9
1996,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",30.0,NBA,PG,10.0,407.0,15.5,0.46,0.02,0.22,1.8,8.7,5.3,38.9,2.7,0.2,15.3,18.6,0.4,0.2,0.5,0.06,0.1,0.3,0.4,0.3
1998,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",32.0,NBA,PG,9.0,342.0,19.5,0.63,0.02,0.5,1.1,3.3,2.2,31.6,1.5,0.0,14.5,20.5,1.1,0.3,1.4,0.2,2.6,1.1,3.7,0.5
1999,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",33.0,NBA,PG,17.0,653.0,15.2,0.52,0.02,0.25,1.8,5.7,3.9,37.2,1.7,0.1,19.4,19.6,0.7,0.8,1.5,0.11,0.9,0.1,1.0,0.5
2000,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",34.0,NBA,PG,4.0,144.0,11.8,0.5,0.0,0.33,1.4,4.9,3.2,31.9,1.5,0.0,17.2,18.3,0.0,0.3,0.3,0.09,-0.7,0.3,-0.4,0.1
2001,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",35.0,NBA,PG,13.0,281.0,9.2,0.4,0.01,0.17,1.2,4.8,3.1,25.4,1.9,0.2,9.6,17.5,-0.1,0.2,0.1,0.02,-2.9,0.4,-2.5,0.0
