Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1999,22,755,ORL,Orlando Magic,21.0,NBA,C,49.0,780.0,13.7,0.5,0.0,0.3,9.7,12.4,11.0,4.8,1.3,1.6,7.9,19.1,1.2,1.1,2.2,0.14,-2.2,-0.1,-2.3,0.0
2001,22,755,ORL,Orlando Magic,23.0,NBA,C,77.0,1398.0,9.9,0.44,0.01,0.11,5.4,16.5,10.8,7.8,1.4,2.2,9.6,19.4,-0.2,1.7,1.5,0.05,-4.4,0.1,-4.3,-0.8
2002,6,755,CLE,Cleveland Cavaliers,24.0,NBA,C,42.0,705.0,8.8,0.47,0.0,0.25,7.9,20.0,14.0,5.6,1.1,1.1,15.1,15.9,-0.1,0.4,0.3,0.02,-4.4,-1.3,-5.6,-0.6
2003,20,755,NYK,New York Knicks,25.0,NBA,C,75.0,1041.0,8.9,0.45,0.0,0.13,7.2,17.7,12.3,6.6,0.8,1.1,11.9,18.3,-0.4,0.7,0.3,0.01,-4.2,-1.1,-5.3,-0.9
2004,31,755,TOT,Total After Trade,26.0,NBA,C,72.0,1029.0,12.4,0.47,0.0,0.16,9.9,19.6,14.8,7.2,1.2,2.6,12.2,17.4,0.5,1.2,1.7,0.08,-2.3,0.1,-2.2,0.0
2004,20,755,NYK,New York Knicks,26.0,NBA,C,46.0,685.0,14.0,0.48,0.0,0.16,10.3,21.4,15.9,7.6,1.3,3.3,13.3,18.8,0.3,0.9,1.2,0.08,-1.7,0.6,-1.1,0.2
2004,8,755,DEN,Denver Nuggets,26.0,NBA,C,26.0,344.0,9.1,0.45,0.0,0.16,9.1,16.0,12.5,6.3,0.9,1.2,9.6,14.7,0.2,0.3,0.5,0.07,-3.5,-0.8,-4.3,-0.2
2005,16,755,MIA,Miami Heat,27.0,NBA,C,80.0,1175.0,9.7,0.46,0.01,0.12,7.7,17.7,12.9,6.2,1.0,1.4,9.3,15.3,0.2,1.6,1.9,0.08,-3.5,0.1,-3.4,-0.4
2006,16,755,MIA,Miami Heat,28.0,NBA,C,31.0,371.0,9.9,0.48,0.0,0.34,7.6,18.9,13.5,3.2,1.4,1.4,12.2,14.3,0.1,0.5,0.6,0.08,-3.6,-0.4,-3.9,-0.2
2007,16,755,MIA,Miami Heat,29.0,NBA,C,56.0,698.0,11.0,0.52,0.01,0.23,7.6,18.3,13.1,5.1,1.4,1.7,13.5,15.1,0.3,0.9,1.2,0.09,-3.7,-0.3,-3.9,-0.3
2008,18,755,MIN,Minnesota Timberwolves,30.0,NBA,C,24.0,257.0,7.5,0.45,0.0,0.03,7.0,15.4,11.1,4.1,2.0,3.1,15.8,13.3,-0.2,0.2,0.0,0.0,-5.4,1.1,-4.4,-0.2
