Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,20,1372,NYK,New York Knicks,22.0,NBA,PG,71.0,,923.0,3.7,9.4,0.39,0.1,0.7,0.18,3.5,8.7,0.41,1.1,1.5,0.74,0.5,1.7,2.3,6.2,1.5,0.2,2.8,3.2,8.5
1981,31,1372,TOT,Total After Trade,23.0,NBA,PG,81.0,,2434.0,6.8,13.9,0.49,0.0,0.1,0.2,6.8,13.9,0.49,2.2,3.1,0.71,0.7,1.4,2.0,5.8,0.9,0.1,2.6,2.2,15.9
1981,7,1372,DAL,Dallas Mavericks,23.0,NBA,PG,56.0,,1892.0,7.3,15.0,0.49,0.0,0.1,0.25,7.3,14.9,0.49,2.4,3.5,0.69,0.6,1.3,1.9,5.3,0.9,0.1,2.8,2.2,17.1
1981,6,1372,CLE,Cleveland Cavaliers,23.0,NBA,PG,25.0,,542.0,5.0,10.2,0.5,0.0,0.1,0.0,5.0,10.1,0.5,1.5,1.8,0.82,0.8,1.8,2.6,7.8,0.9,0.1,2.1,2.3,11.6
1982,6,1372,CLE,Cleveland Cavaliers,24.0,NBA,PG,78.0,43.0,2409.0,4.9,10.0,0.48,0.0,0.1,0.3,4.8,9.9,0.49,2.3,3.0,0.76,0.8,1.4,2.2,8.8,1.0,0.2,2.6,2.5,12.0
1983,6,1372,CLE,Cleveland Cavaliers,25.0,NBA,PG,80.0,79.0,2716.0,5.3,11.0,0.48,0.1,0.2,0.33,5.3,10.9,0.48,2.2,3.2,0.69,0.5,1.6,2.1,6.5,1.0,0.1,2.6,2.8,12.9
1984,6,1372,CLE,Cleveland Cavaliers,26.0,NBA,PG,77.0,56.0,2041.0,6.1,12.3,0.5,0.0,0.2,0.18,6.1,12.1,0.5,1.9,2.7,0.71,0.6,1.1,1.7,7.3,0.7,0.0,2.6,2.2,14.3
1985,6,1372,CLE,Cleveland Cavaliers,27.0,NBA,PG,8.0,0.0,93.0,4.6,9.7,0.48,0.0,0.0,,4.6,9.7,0.48,0.8,1.2,0.67,0.0,0.4,0.4,8.9,0.0,0.0,3.1,3.1,10.1
1986,10,1372,GSW,Golden State Warriors,28.0,NBA,PG,82.0,0.0,1208.0,4.2,8.1,0.51,0.1,0.2,0.33,4.1,8.0,0.52,1.9,2.7,0.68,0.3,1.6,1.9,10.2,1.1,0.1,2.5,2.0,10.3
1987,13,1372,LAC,Los Angeles Clippers,29.0,NBA,PG,19.0,8.0,428.0,4.6,10.2,0.46,0.1,0.2,0.5,4.5,10.0,0.45,1.5,2.9,0.53,0.5,0.9,1.4,8.5,1.2,0.0,3.8,2.4,10.9
