Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1985,27,SAS,San Antonio Spurs,Mike Mitchell,29,82,82,34.8,9.5,19.0,0.5,0.1,0.3,0.22,9.4,18.7,0.5,0.5,3.3,4.2,0.78,1.8,3.3,5.1,1.8,0.7,0.3,1.8,2.7,22.2
1985,27,SAS,San Antonio Spurs,Artis Gilmore,35,81,81,34.0,6.6,10.5,0.62,0.0,0.0,0.0,6.6,10.5,0.62,0.62,6.0,8.0,0.75,2.9,7.6,10.4,1.6,0.5,2.1,3.0,3.8,19.1
1985,27,SAS,San Antonio Spurs,Johnny Moore,26,82,82,32.8,5.1,11.1,0.46,0.3,1.1,0.28,4.8,10.0,0.48,0.47,2.3,3.0,0.76,1.1,3.5,4.6,10.0,2.8,0.2,2.9,3.0,12.8
1985,27,SAS,San Antonio Spurs,George Gervin,32,72,69,29.0,8.3,16.4,0.51,0.0,0.1,0.0,8.3,16.3,0.51,0.51,4.5,5.3,0.84,1.1,2.2,3.3,2.5,0.9,0.7,2.8,2.9,21.2
1985,27,SAS,San Antonio Spurs,David Thirdkill,24,2,2,26.0,2.5,5.5,0.46,0.0,0.0,,2.5,5.5,0.46,0.46,2.5,3.0,0.83,2.5,1.0,3.5,1.5,1.0,0.5,1.0,2.5,7.5
1985,27,SAS,San Antonio Spurs,Gene Banks,25,82,41,25.5,3.5,6.0,0.59,0.0,0.0,0.33,3.5,6.0,0.59,0.59,2.4,3.1,0.77,1.6,3.8,5.4,2.9,0.8,0.2,1.7,2.7,9.5
1985,27,SAS,San Antonio Spurs,Alvin Robertson,22,79,9,21.3,3.8,7.6,0.5,0.1,0.1,0.36,3.7,7.5,0.5,0.5,1.6,2.1,0.73,1.5,1.9,3.4,3.5,1.6,0.3,2.1,2.7,9.2
1985,27,SAS,San Antonio Spurs,Marc Iavaroni,28,57,33,20.7,2.6,5.7,0.46,0.0,0.1,0.0,2.6,5.6,0.47,0.46,1.4,2.1,0.66,1.5,3.4,4.8,2.0,0.5,0.6,1.8,3.4,6.7
1985,27,SAS,San Antonio Spurs,Edgar Jones,28,18,1,17.9,2.4,5.1,0.48,0.0,0.1,0.0,2.4,5.0,0.49,0.48,2.3,2.8,0.8,0.9,2.6,3.4,1.0,0.5,1.0,1.6,2.9,7.2
1985,27,SAS,San Antonio Spurs,John Paxson,24,78,1,16.1,2.5,4.9,0.51,0.1,0.4,0.29,2.4,4.5,0.53,0.52,1.1,1.3,0.84,0.2,0.6,0.9,2.8,0.6,0.0,1.0,1.5,6.2
1985,27,SAS,San Antonio Spurs,Jeff Cook,28,54,2,15.7,1.7,3.2,0.53,0.0,0.0,,1.7,3.2,0.53,0.53,0.6,0.7,0.81,1.5,2.4,3.9,0.7,0.5,0.3,0.6,2.8,4.0
1985,27,SAS,San Antonio Spurs,Fred Roberts,24,22,0,13.9,2.0,4.5,0.45,0.0,0.0,,2.0,4.5,0.45,0.45,1.3,1.7,0.76,0.5,1.1,1.6,1.0,0.5,0.5,1.0,2.0,5.3
1985,27,SAS,San Antonio Spurs,Ozell Jones,24,67,6,13.3,1.6,2.7,0.59,0.0,0.0,0.0,1.6,2.7,0.59,0.59,0.5,1.2,0.4,1.0,2.6,3.6,0.8,0.4,0.9,0.9,2.1,3.7
1985,27,SAS,San Antonio Spurs,Billy Knight,32,52,1,11.8,2.4,5.5,0.44,0.2,0.5,0.42,2.2,5.0,0.44,0.46,1.0,1.1,0.9,0.8,1.1,1.8,1.1,0.3,0.0,1.1,0.9,6.0
1985,27,SAS,San Antonio Spurs,Ron Brewer,29,9,0,9.0,1.4,3.8,0.38,0.0,0.0,,1.4,3.8,0.38,0.38,0.8,0.8,1.0,0.1,0.2,0.3,0.7,0.1,0.1,0.4,0.9,3.7
1985,27,SAS,San Antonio Spurs,Linton Townes,25,1,0,8.0,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1985,27,SAS,San Antonio Spurs,Mark McNamara,25,12,0,5.3,1.0,1.5,0.67,0.0,0.0,,1.0,1.5,0.67,0.67,0.8,1.5,0.5,0.6,0.8,1.4,0.0,0.2,0.1,0.5,0.4,2.8
