Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1985,6,CLE,Cleveland Cavaliers,World B. Free,31,71,50,31.7,8.6,18.7,0.46,1.0,2.7,0.37,7.6,16.0,0.47,0.48,4.3,5.8,0.75,0.9,2.1,3.0,4.5,1.1,0.2,2.0,2.3,22.5
1985,6,CLE,Cleveland Cavaliers,Roy Hinson,23,76,75,30.8,6.1,12.2,0.5,0.0,0.0,0.0,6.1,12.1,0.5,0.5,3.6,4.9,0.72,2.4,5.4,7.8,0.9,0.7,2.3,2.3,4.1,15.8
1985,6,CLE,Cleveland Cavaliers,John Bagley,24,81,65,29.6,4.2,8.6,0.49,0.0,0.3,0.12,4.1,8.2,0.5,0.49,1.5,2.1,0.75,0.7,2.9,3.6,8.6,1.6,0.1,2.6,1.6,9.9
1985,6,CLE,Cleveland Cavaliers,Phil Hubbard,28,76,55,29.6,5.5,10.8,0.5,0.0,0.1,0.0,5.5,10.8,0.51,0.5,4.9,6.5,0.75,2.8,3.5,6.3,1.5,1.1,0.1,2.3,3.4,15.8
1985,6,CLE,Cleveland Cavaliers,Johnny Davis,29,76,30,25.3,4.4,10.4,0.43,0.2,0.6,0.26,4.3,9.8,0.44,0.43,3.4,3.9,0.85,0.5,1.1,1.6,5.6,0.6,0.1,2.0,1.8,12.4
1985,6,CLE,Cleveland Cavaliers,Melvin Turpin,24,79,45,24.7,4.6,9.0,0.51,0.0,0.0,,4.6,9.0,0.51,0.51,1.4,1.8,0.78,2.0,3.8,5.7,0.5,0.5,1.1,1.5,2.7,10.6
1985,6,CLE,Cleveland Cavaliers,Jeff Cook,28,18,3,24.4,2.6,5.8,0.44,0.0,0.1,0.0,2.6,5.8,0.44,0.44,0.9,1.5,0.63,2.3,3.5,5.8,1.3,0.3,0.5,0.9,2.9,6.1
1985,6,CLE,Cleveland Cavaliers,Lonnie Shelton,29,57,14,21.8,2.8,6.4,0.44,0.0,0.1,0.0,2.8,6.3,0.44,0.44,0.9,1.4,0.66,1.4,3.2,4.7,1.7,0.8,0.3,1.3,3.3,6.4
1985,6,CLE,Cleveland Cavaliers,Paul Thompson,23,33,27,21.7,4.5,10.7,0.42,0.2,0.7,0.26,4.3,10.0,0.43,0.43,1.4,1.6,0.85,1.1,2.4,3.5,1.8,1.2,0.6,1.3,2.3,10.5
1985,6,CLE,Cleveland Cavaliers,Ben Poquette,29,79,6,21.0,2.7,5.8,0.46,0.0,0.2,0.18,2.6,5.6,0.47,0.46,1.4,1.7,0.8,1.9,4.1,6.0,1.0,0.6,0.7,0.9,2.8,6.7
1985,6,CLE,Cleveland Cavaliers,Edgar Jones,28,26,4,17.2,3.3,7.1,0.47,0.0,0.1,0.0,3.3,7.0,0.48,0.47,1.6,2.3,0.68,1.3,2.9,4.2,0.4,0.4,0.4,1.3,2.7,8.2
1985,6,CLE,Cleveland Cavaliers,Michael Wilson,25,11,0,15.9,2.5,4.9,0.5,0.0,0.0,,2.5,4.9,0.5,0.5,2.1,2.7,0.77,0.9,0.7,1.6,2.2,0.9,0.3,1.4,1.3,7.0
1985,6,CLE,Cleveland Cavaliers,Ron Anderson,26,36,7,14.4,2.3,5.4,0.43,0.0,0.1,0.5,2.3,5.4,0.43,0.43,1.1,1.4,0.82,1.1,1.4,2.4,0.9,0.3,0.2,0.9,1.1,5.8
1985,6,CLE,Cleveland Cavaliers,Mark West,24,65,25,13.6,1.6,3.0,0.55,0.0,0.0,0.0,1.6,3.0,0.55,0.55,0.6,1.3,0.48,1.4,2.5,3.8,0.2,0.2,0.7,0.9,3.0,3.9
1985,6,CLE,Cleveland Cavaliers,Geoff Huston,27,8,0,11.6,1.5,3.1,0.48,0.0,0.0,,1.5,3.1,0.48,0.48,0.3,0.4,0.67,0.0,0.1,0.1,2.9,0.0,0.0,1.0,1.0,3.3
1985,6,CLE,Cleveland Cavaliers,Kevin Williams,23,46,4,9.0,1.3,2.9,0.43,0.0,0.1,0.0,1.3,2.8,0.45,0.43,1.0,1.4,0.73,0.4,1.0,1.4,1.3,0.5,0.1,1.1,1.9,3.5
1985,6,CLE,Cleveland Cavaliers,Campy Russell,33,3,0,8.0,0.7,2.3,0.29,0.0,0.3,0.0,0.7,2.0,0.33,0.29,0.7,1.0,0.67,0.0,1.7,1.7,1.0,0.0,0.0,1.7,1.0,2.0
1985,6,CLE,Cleveland Cavaliers,Robert Smith,29,7,0,6.9,0.6,2.4,0.24,0.0,0.6,0.0,0.6,1.9,0.31,0.24,1.1,1.4,0.8,0.0,0.6,0.6,1.0,0.3,0.0,0.4,0.9,2.3
1985,6,CLE,Cleveland Cavaliers,Butch Graves,23,4,0,2.8,0.5,1.5,0.33,0.0,0.3,0.0,0.5,1.3,0.4,0.33,0.3,1.3,0.2,0.0,0.5,0.5,0.3,0.3,0.0,0.3,1.0,1.3
