Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
2020,28,699,TOR,Toronto Raptors,22.0,NBA,SG,72,4,1209,7.8,17.2,0.46,3.7,9.5,0.39,4.1,7.6,0.54,2.0,2.3,0.86,2.0,7.4,9.3,4.5,1.5,0.6,3.0,4.9,21.4,,111,106
2021,28,699,TOR,Toronto Raptors,23.0,NBA,SG,10,0,138,11.1,22.9,0.48,5.2,12.9,0.4,5.9,10.1,0.59,1.7,1.7,1.0,0.7,5.2,5.9,3.5,2.1,0.7,4.9,6.3,29.2,,102,109
