Season,Team ID,Team ABV,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1994,17,MIL,Milwaukee Bucks,82,19705,42.0,85.4,0.49,3.7,10.2,0.36,38.3,75.2,0.51,21.7,29.4,0.74,14.0,32.2,46.2,27.0,9.9,5.4,18.3,22.9,109.3
1994,18,MIN,Minnesota Timberwolves,82,19730,41.7,88.3,0.47,2.9,9.5,0.31,38.8,78.8,0.49,22.9,31.5,0.73,14.2,29.5,43.7,27.1,10.6,7.1,15.0,23.8,109.2
1994,7,DAL,Dallas Mavericks,82,19730,41.4,83.8,0.49,3.2,8.9,0.36,38.1,74.9,0.51,23.7,32.2,0.74,14.2,32.2,46.4,25.4,10.1,6.5,18.4,21.2,109.6
1994,25,POR,Portland Trail Blazers,82,19755,40.7,86.8,0.47,3.6,10.2,0.36,37.1,76.6,0.48,20.4,27.2,0.75,12.5,30.5,43.0,25.7,8.0,4.8,17.1,23.9,105.5
1994,14,LAL,Los Angeles Lakers,82,19755,42.5,89.2,0.48,2.9,9.2,0.32,39.6,80.0,0.5,21.4,29.9,0.72,16.3,32.2,48.6,27.5,8.5,5.4,17.1,21.1,109.3
1994,9,DET,Detroit Pistons,82,19730,42.0,88.8,0.47,3.5,10.5,0.33,38.5,78.3,0.49,23.3,31.7,0.74,15.4,33.5,48.8,27.1,9.3,4.8,15.1,20.7,110.9
1994,2,BOS,Boston Celtics,82,19905,42.3,88.7,0.48,2.9,8.4,0.35,39.4,80.3,0.49,21.1,28.0,0.75,14.3,31.6,45.9,26.3,8.7,5.2,16.1,21.9,108.7
1994,23,PHI,Philadelphia 76Ers,82,19805,45.0,92.9,0.48,3.3,10.1,0.33,41.6,82.9,0.5,16.4,22.1,0.74,15.2,33.0,48.2,29.9,10.2,4.9,15.1,21.9,109.7
1994,10,GSW,Golden State Warriors,82,19780,42.0,89.8,0.47,3.7,10.6,0.35,38.2,79.1,0.48,18.9,25.8,0.73,16.2,29.5,45.7,26.7,10.3,5.0,17.5,22.9,106.5
1994,4,CHO,Charlotte Hornets,82,19830,43.0,91.3,0.47,3.9,11.4,0.35,39.0,80.0,0.49,18.7,25.3,0.74,15.1,30.6,45.7,26.3,7.8,5.3,15.6,21.9,108.6
1994,26,SAC,Sacramento Kings,82,19755,41.9,87.4,0.48,3.5,9.6,0.36,38.4,77.8,0.49,22.0,30.5,0.72,14.8,32.1,46.9,25.6,9.3,6.2,16.7,23.6,109.2
1994,30,WSB,Washington Bullets,82,19705,45.3,89.2,0.51,3.2,9.2,0.35,42.1,80.1,0.53,18.3,25.4,0.72,14.2,30.0,44.2,26.8,10.4,6.0,16.4,23.2,112.2
1994,13,LAC,Los Angeles Clippers,82,19780,42.8,90.4,0.47,3.8,10.7,0.35,39.0,79.7,0.49,19.3,26.9,0.72,16.4,31.3,47.7,27.0,10.9,5.8,16.6,21.8,108.6
